amount,sender_name,sender_ref
1,Ehzn. Margarethe von Österreich,https://d-nb.info/gnd/118730983
1,James Madison,https://d-nb.info/gnd/118730029
1,"Leonhard, Rudolf (1889-1953)",https://d-nb.info/gnd/118727559
1,"Crusius, Martin",https://d-nb.info/gnd/118677446
1,Ernst von Lasaulx,https://d-nb.info/gnd/118726617
1,Franz Lambert,https://d-nb.info/gnd/118726080
1,Friedrich Adolf Krummacher,https://d-nb.info/gnd/118724789
1,Gerhard Krüger,https://d-nb.info/gnd/118724703
1,Papst [Clemens VII.],https://d-nb.info/gnd/118723510
1,Franz (Ferenc) von Kazinczy,https://d-nb.info/gnd/118721429
1,Maria Anna Angelika (Angelica) Katharina Kauffmann(-Zucchi),https://d-nb.info/gnd/118721224
1,"Ohm, Georg Simon",https://d-nb.info/gnd/118736116
1,"Neumann, Caspar",https://d-nb.info/gnd/118738623
1,"Pellikan, Konrad",https://d-nb.info/gnd/118739867
1,Caroline Pichler,https://d-nb.info/gnd/118742361
1,Kurt Polycarp Joachim Sprengel,https://d-nb.info/gnd/118752243
1,Ferdinand August von Spiegel zum Desenberg,https://d-nb.info/gnd/118751972
1,"Speratus, Paul",https://d-nb.info/gnd/118751875
1,"Spengler, Lazarus",https://d-nb.info/gnd/118751867
1,Johann Joachim Spalding,https://d-nb.info/gnd/118751719
1,Antonio Salieri,https://d-nb.info/gnd/118750909
1,Jakob Salat,https://d-nb.info/gnd/118750852
1,Antoine Isaac Silvestre de Sacy,https://d-nb.info/gnd/118750631
1,"Rahbek, Knud Lyne",https://d-nb.info/gnd/118748866
1,Karl Solger,https://d-nb.info/gnd/118748785
1,"Sleidan, Johannes",https://d-nb.info/gnd/118748440
1,"Jelusich, Mirko (1886-1969)",https://d-nb.info/gnd/118746901
1,Anton Reiser,https://d-nb.info/gnd/118744399
1,August Wilhelm Rehberg,https://d-nb.info/gnd/118743872
1,"Queri, Georg (1879-1919)",https://d-nb.info/gnd/118743139
1,Paul von Groth,https://d-nb.info/gnd/118719009
1,Georg Friedrich Grotefend,https://d-nb.info/gnd/118718991
1,Johann Jakob Griesbach,https://d-nb.info/gnd/118718835
1,Mgf. Francesco II. von Mantua,https://d-nb.info/gnd/11869247X
1,Kg. Eduard VI.,https://d-nb.info/gnd/118687891
1,"Fink, Gottfried Wilhelm",https://d-nb.info/gnd/118687301
1,Michael Josef Fesl,https://d-nb.info/gnd/118686895
1,Hz. Alba,https://d-nb.info/gnd/118686704
1,"Alessandro Farnese, der Jüngere",https://d-nb.info/gnd/118686151
1,"Erk, Ludwig",https://d-nb.info/gnd/11868518X
1,Johann Jakob Engel,https://d-nb.info/gnd/11868468X
1,Hz. Philibert Emanuel von Savoyen,https://d-nb.info/gnd/118684450
1,"Schmidt, Otto Ernst",https://d-nb.info/gnd/118682342
1,Simon Louis Du Ry,https://d-nb.info/gnd/118681346
1,Hieronymus Dungersheim,https://d-nb.info/gnd/118681249
1,"Du Moulin, Charles",https://d-nb.info/gnd/118681206
1,Friedrich Damian Dumeiz,https://d-nb.info/gnd/118681176
1,Dorothea Herzogin von Kurland,https://d-nb.info/gnd/118680471
1,Johann Christian Dieterich,https://d-nb.info/gnd/118678345
1,"Georg V., König von Hannover",https://d-nb.info/gnd/118690485
1,Johann Peter Frank,https://d-nb.info/gnd/118692674
1,"Girardin, Émile de",https://d-nb.info/gnd/118717634
1,John C. Frémont,https://d-nb.info/gnd/118693123
1,"Georg III., König von Hannover",https://d-nb.info/gnd/118716913
1,Johann Heinrich Gottlob Justi,https://d-nb.info/gnd/118714333
1,Josef Eutych Kopp,https://d-nb.info/gnd/11871404X
1,Heinrich Prinz von Preußen,https://d-nb.info/gnd/11870978X
1,Karl Horstig,https://d-nb.info/gnd/118707175
1,Friedrich II. von Dänemark,https://d-nb.info/gnd/118703188
1,Robert Hamerling,https://d-nb.info/gnd/118701223
1,"Haen, Anton de",https://d-nb.info/gnd/118700162
1,"Haebler, Konrad (1857-1946)",https://d-nb.info/gnd/118700057
1,Kg. Gustav I. Wasa von Schweden,https://d-nb.info/gnd/118699431
1,"Kannegießer, Karl Friedrich Ludwig",https://d-nb.info/gnd/118699075
1,"Grill, Lorenz",https://d-nb.info/gnd/118698648
1,"Grupen, Christian Ulrich",https://d-nb.info/gnd/118698621
1,Karl Egon II. Fürst zu Fürstenberg,https://d-nb.info/gnd/118694146
1,Jakob Fugger,https://d-nb.info/gnd/118694022
1,"Reinhardt, Max",https://d-nb.info/gnd/118599380
1,Leopold von Ranke,https://d-nb.info/gnd/118598279
1,"Ramus, Petrus",https://d-nb.info/gnd/118598228
1,"Bodelschwingh, Friedrich von (1831-1910)",https://d-nb.info/gnd/118512250
1,Christine,https://d-nb.info/gnd/118520652
1,Daniel Nikolaus Chodowiecki,https://d-nb.info/gnd/118520512
1,George Catlin,https://d-nb.info/gnd/118519689
1,"Bürgel, Bruno H. (1875-1948)",https://d-nb.info/gnd/118517082
1,Emil Brunner,https://d-nb.info/gnd/118516175/about/lds.rdf
1,Anton Bruckner,https://d-nb.info/gnd/118515799
1,"Cellarius, Martin",https://d-nb.info/gnd/118513729
1,"Blunck, Hans Friedrich (1888-1961)",https://d-nb.info/gnd/118512099
1,Johann Heinrich Ramberg,https://d-nb.info/gnd/118598031
1,Karl Hermann Bitter,https://d-nb.info/gnd/118511394
1,"Birken, Sigmund von",https://d-nb.info/gnd/118511270
1,"Behl, Carl F. W. (1889-1968)",https://d-nb.info/gnd/118508377
1,Heinrich Christian Beck,https://d-nb.info/gnd/118508008
1,Alexander Gottlieb Baumgarten,https://d-nb.info/gnd/118507605
1,"Baudissin, Wolf Heinrich von",https://d-nb.info/gnd/118507206
1,de Balzac,https://d-nb.info/gnd/118506358
1,"Clauren, Heinrich",https://d-nb.info/gnd/118521101
1,Carl von Clausewitz,https://d-nb.info/gnd/11852111X
1,"Courths-Mahler, Hedwig (1867-1950)",https://d-nb.info/gnd/118522469
1,"Dasypodius, Petrus",https://d-nb.info/gnd/118523856
1,Großherzog Friedrich I. von Baden,https://d-nb.info/gnd/118535633
1,"Francisci, Erasmus",https://d-nb.info/gnd/118534629
1,"Fontane, Thedor",https://d-nb.info/gnd/118534262
1,"Feige, Johannes",https://d-nb.info/gnd/118532243
1,"Farel, Guillaume",https://d-nb.info/gnd/118531948
1,Joseph Leopold von Eybler,https://d-nb.info/gnd/118531522
1,Ernst August von Hannover,https://d-nb.info/gnd/118530925
1,Albert Einstein,https://d-nb.info/gnd/118529579
1,"Eck, Leonhard von",https://d-nb.info/gnd/118528718
1,Johann Gustav Droysen,https://d-nb.info/gnd/11852755X
1,"Döblin, Alfred (1878-1957)",https://d-nb.info/gnd/118526200
1,"Dilherr, Johann Michael",https://d-nb.info/gnd/118525697
1,Friedrich Christian Diez,https://d-nb.info/gnd/118525654
1,Franz Delitzsch,https://d-nb.info/gnd/118524550
1,Humphry Davy,https://d-nb.info/gnd/118524089
1,Karl Friedrich Bahrdt,https://d-nb.info/gnd/11850598X
1,"Bähr, Otto",https://d-nb.info/gnd/118505793
1,Franz von Baader,https://d-nb.info/gnd/118505378
1,"Baege, Paul (1876-1942)",https://d-nb.info/gnd/117766976
1,"Annaheim, Theodor (1891)",https://d-nb.info/gnd/117763047
1,"Allesch, Elly (1853)",https://d-nb.info/gnd/117761249
1,"Alscher, Else (1877)",https://d-nb.info/gnd/117761176
1,Friedrich Eugen,https://d-nb.info/gnd/117753416
1,"Bohadsch, Johann Baptist",https://d-nb.info/gnd/117751332
1,"Bassewitz, Gerdt von (1878-1923)",https://d-nb.info/gnd/117750794
1,Hans Guido Zehner,https://d-nb.info/gnd/117748595
1,Mathilde von Waldenburg,https://d-nb.info/gnd/117746266
1,"Goldstein, Max (New Yorker Musik-Zeitung)",https://d-nb.info/gnd/117737747
1,"Ackens, Christian Felix",https://d-nb.info/gnd/117733725
1,Christian Friedrich Wilhelm Roth,https://d-nb.info/gnd/117721948
1,"Arndt, Erich (1872-1938)",https://d-nb.info/gnd/117721387
1,Joseph Marie Portalis,https://d-nb.info/gnd/117707066
1,Joseph von Puteani,https://d-nb.info/gnd/117706094
1,"Petiver, James",https://d-nb.info/gnd/11770234X
1,"Anders, Johann Daniel",https://d-nb.info/gnd/117763128
1,"Baehr, Paul (1855-1929)",https://d-nb.info/gnd/117766984
1,"Andrian-Werburg, Leopold von",https://d-nb.info/gnd/118503006
1,"Bartolomäus, Richard (1856)",https://d-nb.info/gnd/117767638
1,"Amerbach, Bonifacius",https://d-nb.info/gnd/118502522
1,Richard Friedrich Burggraf und Graf zu Dohna-Schlobitten,https://d-nb.info/gnd/1182353592
1,"Buschhorn, Carl (1875-1931)",https://d-nb.info/gnd/118189379
1,"Beyer-Kaemmerer, Frida Euduvigis (1880)",https://d-nb.info/gnd/11818704X
1,Johann Georg Stumpf (Stumpff),https://d-nb.info/gnd/118159224
1,Johann Jacob Zimmermann,https://d-nb.info/gnd/118127055
1,"Appold, Georg Valentin",https://d-nb.info/gnd/1181139511
1,Heinrich Wolfgang Beris (Behrisch),https://d-nb.info/gnd/118101846
1,"Hempel, Johann Andreas",https://d-nb.info/gnd/118099515
1,Philipp Jacob Heinrich Wiering,https://d-nb.info/gnd/118084658
1,Karl Dietrich von Wehrt (auch: Werht),https://d-nb.info/gnd/118084593
1,"Campagnoli, Giannina",https://d-nb.info/gnd/1179804716
1,Heinrich von Hoym,https://d-nb.info/gnd/117928674X
1,"Lauterbach, Johann Gottlieb",https://d-nb.info/gnd/1179095804
1,Karl Franz Jakob Heinrich Schumann,https://d-nb.info/gnd/1177933942
1,Hz. Friedrich von Schlesien,https://d-nb.info/gnd/118535692
1,"Fries, Jakob Friedrich",https://d-nb.info/gnd/11853601X
1,Christian Garve,https://d-nb.info/gnd/118537636
1,"Mehring, Franz",https://d-nb.info/gnd/118579975
1,Alexander Manzoni,https://d-nb.info/gnd/118577409
1,"Charles Lyell, der Jüngere",https://d-nb.info/gnd/118575538
1,Königin Luise von Preußen,https://d-nb.info/gnd/118575155
1,"Lücke, Friedrich",https://d-nb.info/gnd/118575031
1,"Ludwig I., König, Bayern",https://d-nb.info/gnd/118574884
1,Georg Lotz,https://d-nb.info/gnd/11857454X
1,"Loewe, Carl",https://d-nb.info/gnd/118573934
1,"Lobačevskij, Nikolaj Ivanovič",https://d-nb.info/gnd/118573691
1,Christian Ludwig Liscow,https://d-nb.info/gnd/118573446
1,Charles Joseph de Ligne,https://d-nb.info/gnd/118572903
1,Matthew Gregory Lewis,https://d-nb.info/gnd/118572482
1,"Lesueur, Jean-François",https://d-nb.info/gnd/118572148
1,Dr. Hans Friedrich Carl Meinhard Graf von Lehndorff,https://d-nb.info/gnd/118571133
1,"Lamprecht, Karl",https://d-nb.info/gnd/118569015
1,"Kürten, Franz Peter (1891-1957)",https://d-nb.info/gnd/118567799
1,Maximilian,https://d-nb.info/gnd/118579436
1,Jakob Heinrich (Jacques-Henri) Meister,https://d-nb.info/gnd/118580337
1,"Kopitar, Bartholomäus",https://d-nb.info/gnd/11856529X
1,Moses Mendelssohn,https://d-nb.info/gnd/118580744
1,"Raff, Joseph Joachim",https://d-nb.info/gnd/118597779
1,"Prutz, Robert",https://d-nb.info/gnd/11859687X
1,"Polgar, Alfred",https://d-nb.info/gnd/118595474
1,Max Planck,https://d-nb.info/gnd/118594818
1,Johann Valentin Pietsch,https://d-nb.info/gnd/118594338
1,Fürstbischof Peter Friedrich Ludwig,https://d-nb.info/gnd/118593005
1,Georg Heinrich Pertz,https://d-nb.info/gnd/118592858
1,"Paracelsus, Theophrastus",https://d-nb.info/gnd/11859169X
1,"Olden, Balder (1882-1949)",https://d-nb.info/gnd/118589784
1,"Oken, Lorenz",https://d-nb.info/gnd/118589717
1,Nikolaj I. von Russland,https://d-nb.info/gnd/118588079
1,Sigismund von Neukomm,https://d-nb.info/gnd/118587234
1,"Nabl, Franz (1884-1974)",https://d-nb.info/gnd/118586092
1,Friedrich Carl Ferdinand von Müffling,https://d-nb.info/gnd/118584693
1,Helmut Karl Bernhard Graf von Moltke,https://d-nb.info/gnd/118583387
1,Fritz Kortner,https://d-nb.info/gnd/118565591
1,Friedrich Gottlieb Klopstock,https://d-nb.info/gnd/118563386
1,"Gerhard, Johann",https://d-nb.info/gnd/118538624
1,Franz von Heufeld,https://d-nb.info/gnd/118550500
1,Johann Peter Hebel,https://d-nb.info/gnd/118547453
1,Joseph Haydn,https://d-nb.info/gnd/118547356
1,"Hauptmann, Ivo",https://d-nb.info/gnd/118546945
1,"Hasenclever, Walter (1890-1940)",https://d-nb.info/gnd/118546619
1,"Hartleben, Otto Erich",https://d-nb.info/gnd/118546198
1,Joseph Wilhelm von Hammer(-Purgstall),https://d-nb.info/gnd/118545426
1,Friedrich Hahn,https://d-nb.info/gnd/118544918
1,"Grillparzer, Franz",https://d-nb.info/gnd/118542192
1,"Graf, Oskar Maria (1894-1967)",https://d-nb.info/gnd/118541358
1,Friedrich Gogarten,https://d-nb.info/gnd/118540394
1,Joseph Franz von Göz (Götz),https://d-nb.info/gnd/118540378
1,"Goethe, August von",https://d-nb.info/gnd/11854022X
1,"Gneisenau, August Neidhardt von",https://d-nb.info/gnd/118539957
1,"Gerstäcker, Friedrich jun.",https://d-nb.info/gnd/118538810
1,Leopold von Gerlach,https://d-nb.info/gnd/118538705
1,Heinrich von Sachsen,https://d-nb.info/gnd/11854831X
1,"Heusinger, Karl Friedrich von",https://d-nb.info/gnd/118550551
1,Leo von Klenze,https://d-nb.info/gnd/118563211
1,"Heynicke, Kurt (1891-1985)",https://d-nb.info/gnd/118550748
1,Wilhelm Emmanuel Ketteler,https://d-nb.info/gnd/118561723
1,Justinus Kerner,https://d-nb.info/gnd/118561545
1,Gina Kaus,https://d-nb.info/gnd/118560786
1,Johann Heinrich Jung-Stilling,https://d-nb.info/gnd/118558862
1,"Ibsen, Henrik",https://d-nb.info/gnd/118555286
1,Engelbert Humperdinck,https://d-nb.info/gnd/11855476X
1,Victor Hugo,https://d-nb.info/gnd/118554654
1,"Hosemann, Theodor",https://d-nb.info/gnd/118553771
1,Gerard Manley Hopkins,https://d-nb.info/gnd/118553526
1,Gottfried August Homilius,https://d-nb.info/gnd/118553356
1,Friedrich August von Holstein,https://d-nb.info/gnd/11855316X
1,"Preußen, Prinz Friedrich Wilhelm Karl von",https://d-nb.info/gnd/118552848
1,Friedrich Hölderlin,https://d-nb.info/gnd/118551981
1,Adolf Hitler,https://d-nb.info/gnd/118551655
1,Paul von Beneckendorf und von Hindenburg,https://d-nb.info/gnd/118551264
1,"Nick, Winand",https://d-nb.info/gnd/11699455X
1,"Hornburg, Johannes",https://d-nb.info/gnd/116993693
1,Karl von Horn,https://d-nb.info/gnd/116992530
1,Richard Burggraf und Graf zu Dohna-Schlobitten,https://d-nb.info/gnd/116171065
1,Georg Bippart,https://d-nb.info/gnd/116188634
1,"Pincier, Johannes",https://d-nb.info/gnd/116186232
1,"Dorn, Heinrich (1804–1892)",https://d-nb.info/gnd/116182776
1,"Dont, Jacob",https://d-nb.info/gnd/116179449
1,Georg Karl Wilhelm von Donop,https://d-nb.info/gnd/116179198
1,Adolphe Pictet,https://d-nb.info/gnd/116179104
1,Johann Friedrich August Kinderling,https://d-nb.info/gnd/116172126
1,Johann Bernoulli,https://d-nb.info/gnd/116170654
1,Friedrich Emil Ferdinand Heinrich Graf Kleist von Nollendorf,https://d-nb.info/gnd/11622004X
1,"Biester, Johann Erich",https://d-nb.info/gnd/116167580
1,Detlev Friedrich Bielfeld,https://d-nb.info/gnd/116165103
1,"Pfeiffer, Carl",https://d-nb.info/gnd/116163518
1,Otto Graf von Keyserlingk zu Rautenburg,https://d-nb.info/gnd/116160845
1,Heinrich K. Beyrich,https://d-nb.info/gnd/116160225
1,Simon Moritz Bethmann,https://d-nb.info/gnd/116155582
1,"Dulcken, Theobald",https://d-nb.info/gnd/1161555080
1,"Birkenbihl, Michael (1877)",https://d-nb.info/gnd/116190183
1,"Triebnigg-Stockinger, Ella (1874-1938)",https://d-nb.info/gnd/116191414
1,"Pistoris, Hartmann",https://d-nb.info/gnd/116192682
1,"Kaufmann, Friedrich",https://d-nb.info/gnd/116193212
1,"Bockemühl, Erich (1885-1968)",https://d-nb.info/gnd/116214724
1,"Bock, Kurt (1890-1949)",https://d-nb.info/gnd/116214430
1,"Auburtin, Victor (1870-1928)",https://d-nb.info/gnd/116211946
1,Eduard Bobrik,https://d-nb.info/gnd/116211822
1,"Bluth, Karl Theodor (1892-1964)",https://d-nb.info/gnd/116211571
1,Ernst Ferdinand von Klein,https://d-nb.info/gnd/116211148
1,"Blumner, Martin Traugott Wilhelm (1827–1901)",https://d-nb.info/gnd/116210206
1,"Blum, Anna (1867-1947)",https://d-nb.info/gnd/116206500
1,"Plank, Johann",https://d-nb.info/gnd/116204885
1,"Blasius, Richard (1885)",https://d-nb.info/gnd/116200375
1,"Blank, Matthias (1881)",https://d-nb.info/gnd/116199784
1,Johann Caspar Arlet,https://d-nb.info/gnd/116199105
1,"Arent, Wilhelm",https://d-nb.info/gnd/116199059
1,"Kissner, Johann Georg",https://d-nb.info/gnd/116193786
1,Friedrich Theodor Kaufmann,https://d-nb.info/gnd/116193220
1,"Bethge, Friedrich (1891-1963)",https://d-nb.info/gnd/116155353
1,Franz von Beroldingen,https://d-nb.info/gnd/116148128
1,"Bernt, Ferdinand (1876-1915)",https://d-nb.info/gnd/116147792
1,"Beeth, Lola (1862–1940)",https://d-nb.info/gnd/116108886
1,Pierre Jean SJ Beckx,https://d-nb.info/gnd/116106832
1,"Becker, Hans Otto (1877)",https://d-nb.info/gnd/116103388
1,Johann Baptist Beecke,https://d-nb.info/gnd/11610225X
1,"Beauchesne, Alfred de",https://d-nb.info/gnd/116098023
1,"Bazzini, Antonio",https://d-nb.info/gnd/116097701
1,"Baur, Dr.",https://d-nb.info/gnd/11609396X
1,"Detering, Martin (1876)",https://d-nb.info/gnd/116085991
1,"Bauer, Georg",https://d-nb.info/gnd/116084537
1,"Derossi, Joseph",https://d-nb.info/gnd/11608118X
1,"Dermer, Betty",https://d-nb.info/gnd/116080701
1,Friedrich Jakob Bast,https://d-nb.info/gnd/116080515
1,Joseph Barclay Pentland,https://d-nb.info/gnd/116077468
1,Giuseppe Baruffi,https://d-nb.info/gnd/116075929
1,"Gotthard, J. P.",https://d-nb.info/gnd/116070951
1,"Bartling, Friedrich Gottlieb",https://d-nb.info/gnd/116069341
1,Christian H. F. Peters,https://d-nb.info/gnd/116108193
1,Ernst Wolfgang Behrisch,https://d-nb.info/gnd/116111631
1,Georg Wilhelm Kessler,https://d-nb.info/gnd/116145307
1,Johannes Carl von Dietrichstein,https://d-nb.info/gnd/116113626
1,"Berner, Karl (1863-1941)",https://d-nb.info/gnd/116144300
1,"Dittmarsch, Carl",https://d-nb.info/gnd/116143827
1,Thomas (i. e. Theodor) Berling,https://d-nb.info/gnd/116136197
1,Joseph von Petrasch,https://d-nb.info/gnd/116133600
1,Johann Adam Bergk,https://d-nb.info/gnd/116132655
1,"Bergfeld, Friedrich Max (1864)",https://d-nb.info/gnd/116132248
1,"Benzon, Siegfried",https://d-nb.info/gnd/116124547
1,"Beaulieu-Marconnay, Karl Oliver von",https://d-nb.info/gnd/116123907
1,Iōannēs Benthylos,https://d-nb.info/gnd/116123001
1,"Benthien, Paul Johannes (1855)",https://d-nb.info/gnd/116122986
1,"Oberländer, Ernst",https://d-nb.info/gnd/1161210784
1,"Bening, Heinrich",https://d-nb.info/gnd/116120819
1,Gustav Graf von Keller,https://d-nb.info/gnd/116119055
1,Friedrich Wilhelm Heinrich Benda,https://d-nb.info/gnd/116117680
1,Johann Joachim Bellermann,https://d-nb.info/gnd/116114673
1,"Böhm, Franz Josef (1874-1938)",https://d-nb.info/gnd/116219203
1,"Böhmer, Georg Rudolph",https://d-nb.info/gnd/116221348
1,"Meding, Franz August von",https://d-nb.info/gnd/116990104
1,Marianne von Eybenberg,https://d-nb.info/gnd/116320567
1,Carl Heinrich Rappolt,https://d-nb.info/gnd/116335246
1,Carl Christian Gärtner,https://d-nb.info/gnd/116333782
1,"Ebner, Erasmus",https://d-nb.info/gnd/116332964
1,"Eberwein, Traugott Maximilian",https://d-nb.info/gnd/116332662
1,"Kolowrat-Liebsteinsky, Franz Anton von",https://d-nb.info/gnd/116330422
1,Christian August Gottlob Eberhard,https://d-nb.info/gnd/116322349
1,August Johann Ludolf von Eye,https://d-nb.info/gnd/116320680
1,Fürstbischöfliche Fideikommiss.-Administration,https://d-nb.info/gnd/116315865
1,Otto von Böhtlingk,https://d-nb.info/gnd/116221909
1,Friedrich Kolenati,https://d-nb.info/gnd/116314273
1,Eduard Anton,https://d-nb.info/gnd/116312947
1,Karl Joseph Hieronymus Kolborn,https://d-nb.info/gnd/116311894
1,"André, Jean Baptiste (1823–1882)",https://d-nb.info/gnd/11630880X
1,"Andermann, Joachim (1880)",https://d-nb.info/gnd/116303840
1,"Anacker, August Ferdinand",https://d-nb.info/gnd/116303042
1,Wilhelm Körte,https://d-nb.info/gnd/116300914
1,Alphonse Rastoul,https://d-nb.info/gnd/116336366
1,"Nork, Friedrich",https://d-nb.info/gnd/116340266
1,Christoph Friedrich Wedekind,https://d-nb.info/gnd/116341181
1,Reinhold Koser,https://d-nb.info/gnd/116342684
1,"Augustin, Christian Friedrich Bernhard",https://d-nb.info/gnd/11638123X
1,"Ehlert, Louis (1825–1884)",https://d-nb.info/gnd/116379987
1,"Kramp, Christian",https://d-nb.info/gnd/116379073
1,"Reck, Maximilian",https://d-nb.info/gnd/116373601
1,Karl Rechlin,https://d-nb.info/gnd/116373296
1,Balthasar von Rechenberg (Amtmann zu Gunzenhausen),https://d-nb.info/gnd/116373172
1,Adam Rechenberg,https://d-nb.info/gnd/116373164
1,Gottfried Fähse,https://d-nb.info/gnd/116372818
1,Rudolph Anton Fabricius,https://d-nb.info/gnd/116371633
1,"Häusler, Ernst",https://d-nb.info/gnd/116369620
1,"Häser, Wilhelm",https://d-nb.info/gnd/116368926
1,"Händel, Gottfried",https://d-nb.info/gnd/116362014
1,Georg Ludwig von Edelsheim,https://d-nb.info/gnd/116355085
1,"Asbeck, Wilhelm Ernst (1881-1947)",https://d-nb.info/gnd/116353961
1,Julius Johann Franz von Haast,https://d-nb.info/gnd/116348895
1,"Bourfeind, Paul (1886-1968)",https://d-nb.info/gnd/116298405
1,Etienne Laurent de Bourdeaux,https://d-nb.info/gnd/116298359
1,Philipp Karl Graf von Alvensleben,https://d-nb.info/gnd/11629633X
1,Luise Ulrike Emilie von Knebel,https://d-nb.info/gnd/116251069
1,"Pömer, Jacob",https://d-nb.info/gnd/116249056
1,"Poel, Pitel",https://d-nb.info/gnd/11624853X
1,Karl Friedrich Pockels,https://d-nb.info/gnd/11624741X
1,Peder Kristian Abildgaard,https://d-nb.info/gnd/116239859
1,"Düring, Heinrich",https://d-nb.info/gnd/116239522
1,"Bongardt, Hans (1876-1966)",https://d-nb.info/gnd/116238267
1,Karl P. Bonafont,https://d-nb.info/gnd/116237554
1,"Bomsdorff-Leibing, Emmy von",https://d-nb.info/gnd/116237481
1,"Bombelles, Ludwig Graf",https://d-nb.info/gnd/116237295
1,"Kalkowska, Eleonore (1883-1937)",https://d-nb.info/gnd/116235349
1,"Bohnenblust, Gottfried (1883-1960)",https://d-nb.info/gnd/116232951
1,"Dubsky, Adolf",https://d-nb.info/gnd/11623170X
1,"Kloeber, August v. (1793–1864)",https://d-nb.info/gnd/116231327
1,Franz von Kleist,https://d-nb.info/gnd/116230789
1,Christian Friedrich Börner,https://d-nb.info/gnd/116224878
1,Magdalene Henriette von Knebel,https://d-nb.info/gnd/116250933
1,"Dun, Finlay",https://d-nb.info/gnd/116251255
1,"Eduard dʼAlton, der Jüngere",https://d-nb.info/gnd/116295546
1,"Dunst, Johann Michael",https://d-nb.info/gnd/116252227
1,"Altmann, Emanuel von",https://d-nb.info/gnd/116294906
1,"Altheer, Paul (1887-1959)",https://d-nb.info/gnd/116294272
1,"Alsleben, Julius, (1832–1894)",https://d-nb.info/gnd/11629292X
1,"König, Georg",https://d-nb.info/gnd/116292008
1,"Priuli, Ludwig von",https://d-nb.info/gnd/116291346
1,"Prieger, Erich",https://d-nb.info/gnd/116289929
1,"Albert, Georg (1869)",https://d-nb.info/gnd/116276126
1,Johan David Åkerblad,https://d-nb.info/gnd/116274778
1,"Pohle, Hugo",https://d-nb.info/gnd/116267771
1,"Bosse, Alexandra von",https://d-nb.info/gnd/116266856
1,Erduin Julius Koch,https://d-nb.info/gnd/116264527
1,"Knoop, Louise",https://d-nb.info/gnd/116259914
1,"Knoop, Huldreich",https://d-nb.info/gnd/116259817
1,"Knoblauch, Hermann",https://d-nb.info/gnd/116257946
1,Karl Leopold Heinrich Ludwig von Borstell,https://d-nb.info/gnd/116256478
1,Caroline Paulus,https://d-nb.info/gnd/116066563
1,"Barsch, Paul (1860-1931)",https://d-nb.info/gnd/116062150
1,"Barsch, Marie (1884)",https://d-nb.info/gnd/116062142
1,"Heckelmann, Erhard",https://d-nb.info/gnd/1140614576
1,"Maier, Johannes",https://d-nb.info/gnd/1141721368
1,"Löwenstein, Johannes von",https://d-nb.info/gnd/1141716186
1,"Magnis, Carolus de",https://d-nb.info/gnd/1141714701
1,"Larbecher, Nikolaus",https://d-nb.info/gnd/1141108550
1,"Keyser, Caspar",https://d-nb.info/gnd/1141096269
1,"Hintingenus, Sigismund",https://d-nb.info/gnd/114088428X
1,Johann Ernst Bach,https://d-nb.info/gnd/1140787489
1,Buchhändler La Villette,https://d-nb.info/gnd/1140509624
1,"Paul, Oscar",https://d-nb.info/gnd/116061189
1,"Gunterus, Basilius",https://d-nb.info/gnd/1140464051
1,"Eschaus, Thomas",https://d-nb.info/gnd/1140081713
1,"Erbach, Valentin von",https://d-nb.info/gnd/114007895X
1,"Echt, Johannes",https://d-nb.info/gnd/114007752X
1,"Dym, Konrad",https://d-nb.info/gnd/1140077309
1,Demetrios,https://d-nb.info/gnd/1139922327
1,"Chelmicki, Adrian",https://d-nb.info/gnd/113991782X
1,"Marsilius, Caspar",https://d-nb.info/gnd/1141722186
1,"Ort, Johannes",https://d-nb.info/gnd/114257802X
1,"Pflüger, Konstantin",https://d-nb.info/gnd/1142831647
1,"Ramser, Matthias",https://d-nb.info/gnd/1143742613
1,"Unger, Johannes",https://d-nb.info/gnd/1148474900
1,Theonas,https://d-nb.info/gnd/1148472851
1,"Stobius, Andreas",https://d-nb.info/gnd/1147721149
1,"Stiller, Sebastian",https://d-nb.info/gnd/1147624410
1,"Sinning, Johannes",https://d-nb.info/gnd/1147623333
1,"Schwartz, Friedrich",https://d-nb.info/gnd/1147621780
1,"Wedderkop, Magnus von",https://d-nb.info/gnd/1147227837
1,"Schlesinger, Fritz",https://d-nb.info/gnd/1146072856
1,Johann Gottfried Faber,https://d-nb.info/gnd/1144924901
1,"Rutzel, Ambrosius",https://d-nb.info/gnd/1144912571
1,"Rudolf, Anton",https://d-nb.info/gnd/1144911451
1,"Richwin, Johannes",https://d-nb.info/gnd/1144540585
1,"Reuß von Plauen, Kunigunde",https://d-nb.info/gnd/1144510236
1,Friedrich Georg Oye,https://d-nb.info/gnd/1144225329
1,"Raslor, Gregor",https://d-nb.info/gnd/1143745086
1,Karoline (Lina) Louise Amalie Auguste von Perbandt,https://d-nb.info/gnd/1139728342
1,Harry Klepetař,https://d-nb.info/gnd/1138476153
1,"Gümpel, Johann Georg",https://d-nb.info/gnd/1138258865
1,"Zernitz, ...",https://d-nb.info/gnd/1137119004
1,"Zeidler, Johann Gottfried",https://d-nb.info/gnd/113706613X
1,"Gerber, Justina",https://d-nb.info/gnd/1136989153
1,"Zanichelli, Giovanni Girola",https://d-nb.info/gnd/1136988947
