url,lat,long,name,country_code
https://sws.geonames.org/2741931/,40.33678,-8.33673,Serra do Bussaco,PT
https://sws.geonames.org/3003603/,48.0021,0.20251,Le Mans,FR
https://sws.geonames.org/2918987/,51.15518,14.98853,Görlitz,DE
https://sws.geonames.org/3233832/,48.00833,13.71667,Attnang-Puchheim,AT
https://sws.geonames.org/6558188/,47.6884,10.04095,Isny im Allgäu,DE
https://sws.geonames.org/1645457/,-8.55861,125.57361,Dili,TL
https://sws.geonames.org/3083440/,50.44548,18.86147,Tarnowskie Góry,PL
https://sws.geonames.org/3167595/,44.33456,9.21204,Santa Margherita Ligure,IT
https://sws.geonames.org/3021794/,49.34366,5.40111,Damvillers,FR
https://sws.geonames.org/2914929/,49.86899,8.9321,Groß-Umstadt,DE
https://sws.geonames.org/2972191/,47.39484,0.70398,Tours,FR
https://sws.geonames.org/3170336/,40.75,14.48333,Pompeii,IT
https://sws.geonames.org/2776433/,47.60639,14.74503,Hieflau,AT
https://sws.geonames.org/2873621/,52.19614,11.10683,Marienborn,DE
https://sws.geonames.org/6557383/,51.81883,9.85223,Einbeck,DE
https://sws.geonames.org/2983705/,48.1951,7.31938,Ribeauvillé,FR
https://sws.geonames.org/2934145/,54.51165,13.62722,Dwasieden,DE
https://sws.geonames.org/2839349/,53.53333,10.11667,Schiffbek,DE
https://sws.geonames.org/3177900/,46.40648,11.60367,Passo di Costalunga,IT
https://sws.geonames.org/2809437/,51.76507,10.97276,Wienrode,DE
https://sws.geonames.org/2782056/,46.87556,15.90861,Bad Gleichenberg,AT
https://sws.geonames.org/2861315/,52.17848,8.65597,Oberbehme,DE
https://sws.geonames.org/590031/,59.37722,28.19028,Narva,EE
https://sws.geonames.org/7535862/,53.63578,19.11055,Klecewo,PL
https://sws.geonames.org/6475297/,48.208,16.372,Hotel Royal,AT
https://sws.geonames.org/7285678/,46.40924,6.22979,Duillier,CH
https://sws.geonames.org/2771010/,46.70806,15.77472,Mureck,AT
https://sws.geonames.org/6557773/,50.4167,9.0,Nidda,DE
https://sws.geonames.org/2995268/,43.38985,-1.09416,Masparraute,FR
https://sws.geonames.org/2862534/,53.55,9.85,Nienstedten,DE
https://sws.geonames.org/2757345/,52.00667,4.35556,Delft,NL
https://sws.geonames.org/2884885/,48.18191,12.43073,Kraiburg am Inn,DE
https://sws.geonames.org/2750896/,51.5,3.61389,Middelburg,NL
https://sws.geonames.org/2623032/,56.0,10.0,Denmark,DK
https://sws.geonames.org/2763810/,47.30707,11.06817,Telfs,AT
https://sws.geonames.org/3193340/,45.48278,13.62694,Piran,SI
https://sws.geonames.org/2658528/,46.55178,9.32217,Splügen,CH
https://sws.geonames.org/2983344/,48.60663,7.78606,La Robertsau,FR
https://sws.geonames.org/756135/,52.22977,21.01178,Warsaw,PL
https://sws.geonames.org/6455228/,48.08111,7.355,Colmar,FR
https://sws.geonames.org/2658883/,47.24339,7.20607,Saicourt,CH
https://sws.geonames.org/2907413/,51.82326,10.9114,Heimburg,DE
https://sws.geonames.org/776559/,51.3246,21.70624,Babin,PL
https://sws.geonames.org/2881509/,48.04819,10.88282,Landsberg am Lech,DE
https://sws.geonames.org/2955421/,51.37982,9.01445,Bad Arolsen,DE
https://sws.geonames.org/2898368/,51.36918,7.92605,Hövel,DE
https://sws.geonames.org/2661362/,47.47318,8.67569,Brütten,CH
https://sws.geonames.org/3171356/,45.30147,10.20984,Pavone del Mella,IT
https://sws.geonames.org/6557768/,50.28047,9.09693,Budingen,DE
https://sws.geonames.org/2893244/,49.08277,8.1972,Kandel,DE
https://sws.geonames.org/2803972/,50.65912,13.22981,Zöblitz,DE
https://sws.geonames.org/2800129/,50.38287,5.00322,Corioule,BE
https://sws.geonames.org/2514256/,36.72016,-4.42034,Málaga,ES
https://sws.geonames.org/2660130/,46.88269,9.87609,Klosters Dorf,CH
https://sws.geonames.org/2854848/,53.07583,11.85739,Perleberg,DE
https://sws.geonames.org/507291/,54.86205,21.10279,Polessk,RU
https://sws.geonames.org/2951531/,51.56828,11.73323,Beesenstedt,DE
https://sws.geonames.org/2982330/,49.70038,2.78959,Roye,FR
https://sws.geonames.org/2888281/,50.55243,9.87456,Kleinsassen,DE
https://sws.geonames.org/6538252/,45.7676,11.7357,Bassano del Grappa,IT
https://sws.geonames.org/6439391/,50.72556,1.61389,Boulogne-sur-Mer,FR
https://sws.geonames.org/2858092/,52.86571,14.04508,Oderberg,DE
https://sws.geonames.org/2853020/,52.4679,9.46121,Poggenhagen,DE
https://sws.geonames.org/698740/,46.48572,30.74383,Odessa,UA
https://sws.geonames.org/2908947/,52.23579,8.92244,Hausberge,DE
https://sws.geonames.org/8714429/,50.98479,12.43678,Frauenfels,DE
https://sws.geonames.org/3181928/,44.49381,11.33875,Bologna,IT
https://sws.geonames.org/6354998/,48.18494,16.31229,Schonbrunn Palace,AT
https://sws.geonames.org/2633858/,51.06513,-1.3187,Winchester,GB
https://sws.geonames.org/2659957/,47.18155,7.36814,Lengnau,CH
https://sws.geonames.org/2943320/,50.82928,6.90499,Brühl,DE
https://sws.geonames.org/3031182/,49.18333,6.5,Boulay-Moselle,FR
https://sws.geonames.org/551487/,55.78874,49.12214,Kazan’,RU
https://sws.geonames.org/2851523/,52.67502,7.94983,Quakenbrück,DE
https://sws.geonames.org/2846616/,53.05679,13.7154,Ringenwalde,DE
https://sws.geonames.org/3035681/,43.94834,4.80892,Avignon,FR
https://sws.geonames.org/2846939/,51.30777,13.29168,Riesa,DE
https://sws.geonames.org/2950157/,52.5,13.41667,Land Berlin,DE
https://sws.geonames.org/9969717/,50.78779,11.7101,"Wasserschloss Wolfersdorf Zur fröhlichen Wiederkunft,",DE
https://sws.geonames.org/3102615/,51.79046,14.77335,Brody,PL
https://sws.geonames.org/2756746/,51.56333,3.49583,Domburg,NL
https://sws.geonames.org/1546748/,-43.0,67.0,French Southern Territories,TF
https://sws.geonames.org/2870197/,52.66509,14.10773,Möglin,DE
https://sws.geonames.org/3205791/,51.54591,7.87548,Büderich,DE
https://sws.geonames.org/2782055/,47.64252,13.61609,Bad Goisern am Hallstättersee,AT
https://sws.geonames.org/2906744/,50.23557,11.71589,Helmbrechts,DE
https://sws.geonames.org/2782059/,47.2,12.85,Bad Fusch,AT
https://sws.geonames.org/3173180/,44.9994,7.68236,Moncalieri,IT
https://sws.geonames.org/3074166/,49.78624,13.97867,Jince,CZ
https://sws.geonames.org/2935425/,48.22848,8.79228,Dotternhausen,DE
https://sws.geonames.org/6553255/,50.8828,9.8666,Friedewald,DE
https://sws.geonames.org/2922187/,51.89974,13.41065,Gebersdorf,DE
https://sws.geonames.org/2821807/,51.56016,12.99617,Torgau,DE
https://sws.geonames.org/4930956/,42.35843,-71.05977,Boston,US
https://sws.geonames.org/2891122/,54.32133,10.13489,Kiel,DE
https://sws.geonames.org/2661752/,46.6034,9.42614,Andeer,CH
https://sws.geonames.org/724443/,48.71395,21.25808,Košice,SK
https://sws.geonames.org/2806860/,50.78833,11.70726,Wolfersdorf,DE
https://sws.geonames.org/2660177/,46.91035,7.47096,Kehrsatz,CH
https://sws.geonames.org/6535957/,46.66812,11.16127,Merano,IT
https://sws.geonames.org/2905504/,51.68692,13.22016,Herzberg,DE
https://sws.geonames.org/2633583/,51.491,0.0648,Woolwich,GB
https://sws.geonames.org/2939658/,53.86828,8.69902,Cuxhaven,DE
https://sws.geonames.org/2835411/,49.14494,9.05525,Schwaigern,DE
https://sws.geonames.org/253775/,37.44145,24.91922,Syros,GR
https://sws.geonames.org/11839623/,45.4659,9.16768,88 Corso Magenta,IT
https://sws.geonames.org/3161732/,60.39299,5.32415,Bergen,NO
https://sws.geonames.org/2659994/,46.516,6.63282,Lausanne,CH
https://sws.geonames.org/2780207/,47.53333,14.88333,Eisenerz,AT
https://sws.geonames.org/3072931/,50.07438,14.44367,Královské Vinohrady,CZ
https://sws.geonames.org/2716469/,59.65,17.36667,Ekolsund,SE
https://sws.geonames.org/2820456/,52.96572,10.56111,Uelzen,DE
https://sws.geonames.org/2761367/,48.2082,16.37169,Vienna,AT
https://sws.geonames.org/6558953/,49.7525,11.8266,Eschenbach i.d.OPf.,DE
https://sws.geonames.org/2810808/,51.83652,10.78216,Wernigerode,DE
https://sws.geonames.org/2777423/,47.61667,13.81667,Grundlsee,AT
https://sws.geonames.org/2895042/,50.93194,11.59056,Kreisfreie Stadt Jena,DE
https://sws.geonames.org/2829777/,52.32333,9.20311,Stadthagen,DE
https://sws.geonames.org/2849156/,50.62279,12.30344,Reichenbach/Vogtland,DE
https://sws.geonames.org/2857167/,49.8547,8.35974,Oppenheim,DE
https://sws.geonames.org/2991325/,45.48459,6.53146,Moûtiers,FR
https://sws.geonames.org/2658822/,47.42391,9.37477,Saint Gallen,CH
https://sws.geonames.org/2651048/,51.12598,1.31257,Dover,GB
https://sws.geonames.org/2876604/,49.00361,9.10639,Löchgau,DE
https://sws.geonames.org/2919054/,48.70354,9.65209,Göppingen,DE
https://sws.geonames.org/11568164/,47.64564,9.14973,Girsberg,CH
https://sws.geonames.org/6558738/,49.8033,9.6915,"Remlingen, Markt",DE
https://sws.geonames.org/2893295/,54.95411,8.34171,Kampen,DE
https://sws.geonames.org/681291/,46.64944,23.81836,Cluj,RO
https://sws.geonames.org/2922124/,50.42482,9.1984,Gedern,DE
https://sws.geonames.org/3026268/,48.14721,2.69754,Château-Landon,FR
https://sws.geonames.org/3164600/,45.44045,12.32632,Venice,IT
https://sws.geonames.org/2789529/,50.85168,3.60891,Oudenaarde,BE
https://sws.geonames.org/2831121/,51.69223,13.6473,Sonnewalde,DE
https://sws.geonames.org/3174530/,43.84369,10.50447,Lucca,IT
https://sws.geonames.org/2618425/,55.67594,12.56553,Copenhagen,DK
https://sws.geonames.org/3182340/,41.31429,16.28165,Barletta,IT
https://sws.geonames.org/2831708/,51.57558,8.10619,Soest,DE
https://sws.geonames.org/2762091/,48.23333,16.31667,Gemeindebezirk Währing,AT
https://sws.geonames.org/3038334/,41.91886,8.73812,Ajaccio,FR
https://sws.geonames.org/7873402/,46.99291,15.35249,Haselsdorf-Tobelbad,AT
https://sws.geonames.org/2913890/,51.17706,9.36748,Gudensberg,DE
https://sws.geonames.org/2813383/,51.88376,11.17347,Wegeleben,DE
https://sws.geonames.org/758500/,53.60043,21.34738,Spychowo,PL
https://sws.geonames.org/3071675/,49.86809,16.31298,Litomyšl,CZ
https://sws.geonames.org/2765637/,47.65683,15.8725,Schottwien,AT
https://sws.geonames.org/3063930/,49.82264,13.05853,Trpísty,CZ
https://sws.geonames.org/9973116/,-35.00279,138.52211,North Brighton,AU
https://sws.geonames.org/2947424/,49.23694,8.09333,Böchingen,DE
https://sws.geonames.org/3090436/,50.47379,17.33437,Nysa,PL
https://sws.geonames.org/2905878/,49.53247,11.15551,Heroldsberg,DE
https://sws.geonames.org/2844587/,54.11833,12.12528,Kreisfreie Stadt Rostock,DE
https://sws.geonames.org/2891742/,50.06135,8.52916,Kelsterbach,DE
https://sws.geonames.org/3357149/,-26.0,17.0,Great Namaqualand,
https://sws.geonames.org/2651347/,52.92277,-1.47663,Derby,GB
https://sws.geonames.org/3367578/,-34.09871,18.38562,Good Hope,ZA
https://sws.geonames.org/759123/,51.95485,20.15837,Skierniewice,PL
https://sws.geonames.org/3094084/,50.86422,16.77285,Kwięcinice Małe,PL
https://sws.geonames.org/3065903/,50.23046,14.08693,Slaný,CZ
https://sws.geonames.org/11258136/,39.53935,3.33465,Porto Cristo,ES
https://sws.geonames.org/2751283/,50.84833,5.68889,Maastricht,NL
https://sws.geonames.org/2885679/,47.66033,9.17582,Konstanz,DE
https://sws.geonames.org/2918377/,51.54458,13.06118,Graditz,DE
https://sws.geonames.org/6547542/,52.3475,14.5539,Frankfurt (Oder),DE
https://sws.geonames.org/3134628/,58.73333,5.7,Time,NO
https://sws.geonames.org/2659231/,46.4669,6.35349,Perroy,CH
https://sws.geonames.org/2661334/,46.94141,7.39131,Bümpliz,CH
https://sws.geonames.org/2658502/,46.9768,8.33553,Stansstad,CH
https://sws.geonames.org/2818042/,50.43664,8.885,Utphe,DE
https://sws.geonames.org/2808436/,51.05199,13.53657,Wilsdruff,DE
https://sws.geonames.org/3177952/,46.5369,12.13903,Cortina d'Ampezzo,IT
https://sws.geonames.org/2937591/,49.89738,8.84613,Dieburg,DE
https://sws.geonames.org/2952884/,52.06667,9.75,Banteln,DE
https://sws.geonames.org/2837593/,51.5916,12.54913,Schnaditz,DE
https://sws.geonames.org/276781/,33.89332,35.50157,Beirut,LB
https://sws.geonames.org/2860668/,50.25244,11.05422,Oberfüllbach,DE
https://sws.geonames.org/2660311/,47.4229,7.77041,Hölstein,CH
https://sws.geonames.org/2673730/,59.32938,18.06871,Stockholm,SE
https://sws.geonames.org/3045487/,47.25395,16.93525,Sárvár,HU
https://sws.geonames.org/2917141/,49.68366,8.67296,Gronau,DE
https://sws.geonames.org/6620446/,51.4036,-0.33749,Hampton Court,GB
https://sws.geonames.org/2988247/,48.93943,7.82625,Pechelbronn,FR
https://sws.geonames.org/2661467/,46.7421,7.52136,Blumenstein,CH
https://sws.geonames.org/6557381/,51.8667,10.0333,Bad Gandersheim,DE
https://sws.geonames.org/2883570/,51.96307,12.7455,Kropstädt,DE
https://sws.geonames.org/2831948/,48.7,9.01667,Sindelfingen,DE
https://sws.geonames.org/2984292/,46.72006,-0.80305,Réaumur,FR
https://sws.geonames.org/2925832/,51.73544,14.63971,Forst,DE
https://sws.geonames.org/2939623/,48.26,11.43402,Dachau,DE
https://sws.geonames.org/2965140/,51.89797,-8.47061,Cork,IE
https://sws.geonames.org/763073/,53.63405,21.97969,Orłowo,PL
https://sws.geonames.org/2836792/,51.51843,9.41889,Schöneberg,DE
https://sws.geonames.org/2945027/,53.73058,12.14656,Braunsberg,DE
https://sws.geonames.org/519336/,58.52131,31.27104,Veliky Novgorod,RU
https://sws.geonames.org/2658536/,46.68473,7.69111,Spiez,CH
https://sws.geonames.org/6946672/,38.7125,-9.14306,São Paulo,PT
https://sws.geonames.org/3065824/,49.15325,16.87649,Slavkov u Brna,CZ
https://sws.geonames.org/2947022/,48.15221,11.61585,Bogenhausen,DE
https://sws.geonames.org/6557109/,47.98257,10.17254,Memmingen,DE
https://sws.geonames.org/6556939/,49.00252,10.66266,Westheim,DE
https://sws.geonames.org/977086/,-27.68159,29.56686,Memel,ZA
https://sws.geonames.org/3221111/,51.67194,7.825,Kreisfreie Stadt Hamm,DE
https://sws.geonames.org/2905826/,48.59523,8.86648,Herrenberg,DE
https://sws.geonames.org/715466/,46.86667,20.55,Szarvas,HU
https://sws.geonames.org/1036973/,-18.25,35.0,Mozambique,MZ
https://sws.geonames.org/1024695/,-12.3426,40.5859,Ibo,MZ
https://sws.geonames.org/2834978/,50.53791,12.78522,Schwarzenberg,DE
https://sws.geonames.org/626450/,53.69571,31.71233,Krychaw,BY
https://sws.geonames.org/2872028/,51.13029,9.55236,Melsungen,DE
https://sws.geonames.org/2854967/,50.93336,12.70422,Penig,DE
https://sws.geonames.org/2814090/,50.66568,13.08206,Warmbad Sanatorium,DE
https://sws.geonames.org/1298824/,16.80528,96.15611,Yangon,MM
https://sws.geonames.org/2659748/,46.10276,7.07245,Martigny-Ville,CH
https://sws.geonames.org/2971041/,50.35909,3.52506,Valenciennes,FR
https://sws.geonames.org/2949949/,51.04736,14.82784,Bernstadt,DE
https://sws.geonames.org/6558196/,47.9833,9.11667,Meßkirch,DE
https://sws.geonames.org/2906676/,52.2279,11.00985,Helmstedt,DE
https://sws.geonames.org/774956/,54.25299,21.88107,Budry,PL
https://sws.geonames.org/2980916/,48.93564,2.35387,Saint-Denis,FR
https://sws.geonames.org/2922317/,51.40297,11.54519,Gatterstädt,DE
https://sws.geonames.org/2804922/,51.04962,12.1369,Zeitz,DE
https://sws.geonames.org/1489530/,58.19807,68.25457,Tobol'sk,RU
https://sws.geonames.org/2943204/,52.91565,12.50615,Brunn,DE
https://sws.geonames.org/3169070/,41.89193,12.51133,Rome,IT
https://sws.geonames.org/2930205/,49.47181,11.39943,Engelthal,DE
https://sws.geonames.org/2867545/,50.39046,8.61663,Münster,DE
https://sws.geonames.org/3101425/,54.61218,18.35445,Ciechocino,PL
https://sws.geonames.org/9955607/,53.86418,21.30468,Mercure Mrongovia Resort & Spa,PL
https://sws.geonames.org/2938376/,51.52546,12.34284,Delitzsch,DE
https://sws.geonames.org/2827987/,50.11298,8.90734,Steinheim am Main,DE
https://sws.geonames.org/2779143/,47.15202,11.34922,Fulpmes,AT
https://sws.geonames.org/2756986/,52.26927,6.23795,Gemeente Deventer,NL
https://sws.geonames.org/772368/,54.29208,21.18731,Garbno,PL
https://sws.geonames.org/2880375/,53.94874,13.85219,Lassan,DE
https://sws.geonames.org/355017/,29.98333,31.13333,Pyramids of Giza,EG
https://sws.geonames.org/2929122/,52.73494,10.2354,Eschede,DE
https://sws.geonames.org/524901/,55.75222,37.61556,Moscow,RU
https://sws.geonames.org/2638360/,56.0,-4.0,Scotland,GB
https://sws.geonames.org/3084093/,50.84378,16.48859,Swidnica,PL
https://sws.geonames.org/3080944/,51.61759,15.31486,Żagań,PL
https://sws.geonames.org/2810164/,53.19749,8.91764,Westerwede,DE
https://sws.geonames.org/2660128/,46.88918,9.83826,Klosters Serneus,CH
https://sws.geonames.org/2990969/,47.21725,-1.55336,Nantes,FR
https://sws.geonames.org/2939053/,53.44646,8.11838,Dangast,DE
https://sws.geonames.org/2906990/,51.30208,11.21816,Heldrungen,DE
https://sws.geonames.org/2781451/,47.65949,15.82151,Breitenstein am Semmering,AT
https://sws.geonames.org/2805876/,53.06278,10.23497,Wulfsode,DE
https://sws.geonames.org/2767511/,47.48333,10.71667,Reutte,AT
https://sws.geonames.org/2790471/,50.4669,4.86746,Namur,BE
https://sws.geonames.org/7285870/,46.80418,7.15974,Fribourg,CH
https://sws.geonames.org/3010882/,45.58829,2.7392,La Bourboule,FR
https://sws.geonames.org/282931/,31.76667,35.5,Makhfar Kālīyah,IL
https://sws.geonames.org/2661646/,47.47333,8.30592,Baden,CH
https://sws.geonames.org/7284571/,51.52754,11.54835,Eisleben Lutherstadt,DE
https://sws.geonames.org/6553252/,50.58279,9.73813,Petersberg,DE
https://sws.geonames.org/2910663/,51.65227,9.8305,Hardegsen,DE
https://sws.geonames.org/2969607/,48.90609,4.00216,Vertus,FR
https://sws.geonames.org/2880684/,50.67252,10.97102,Langewiesen,DE
https://sws.geonames.org/3071870/,50.27629,13.62459,Líčkov,CZ
https://sws.geonames.org/3166483/,46.54133,11.55868,Siusi,IT
https://sws.geonames.org/2950767/,47.96737,11.35446,Berg,DE
https://sws.geonames.org/2523578/,39.57622,16.63447,Rossano,IT
https://sws.geonames.org/2938323/,53.0511,8.63091,Delmenhorst,DE
https://sws.geonames.org/7871687/,46.6992,13.98892,Steindorf am Ossiacher See,AT
https://sws.geonames.org/3182966/,46.45472,11.26178,San Michele,IT
https://sws.geonames.org/6558936/,48.1667,12.1833,"Haag i.OB, Markt",DE
https://sws.geonames.org/2940785/,50.68213,6.9777,Buschhoven,DE
https://sws.geonames.org/3084062/,52.24751,15.53355,Gmina Świebodzin,PL
https://sws.geonames.org/2941190/,49.20379,12.04452,Burglengenfeld,DE
https://sws.geonames.org/7290252/,52.5511,13.19921,Spandau,DE
https://sws.geonames.org/2778963/,48.20992,13.80981,Gallspach,AT
https://sws.geonames.org/4945121/,41.63526,-70.92701,New Bedford,US
https://sws.geonames.org/2864491/,53.54423,9.91533,Neumühlen,DE
https://sws.geonames.org/2894637/,51.1,6.5,Jüchen,DE
https://sws.geonames.org/5279483/,44.8272,-89.16956,Wittenberg,US
https://sws.geonames.org/3169071/,41.90036,12.49575,Rome,IT
https://sws.geonames.org/702550/,49.83826,24.02324,Lviv,UA
https://sws.geonames.org/2950881/,47.63236,13.00187,Berchtesgaden,DE
https://sws.geonames.org/2625070/,55.04434,9.41741,Aabenraa,DK
https://sws.geonames.org/3173331/,44.64783,10.92539,Modena,IT
https://sws.geonames.org/2934097/,51.28283,10.72999,Ebeleben,DE
https://sws.geonames.org/2862926/,52.83333,9.16667,Lower Saxony,DE
https://sws.geonames.org/2864058/,52.50462,9.45871,Neustadt am Rübenberge,DE
https://sws.geonames.org/2911584/,52.28906,11.40982,Haldensleben I,DE
https://sws.geonames.org/7872129/,48.35164,13.64991,Raab,AT
https://sws.geonames.org/2843408/,52.46927,13.78631,Rüdersdorf,DE
https://sws.geonames.org/2935393/,50.66546,7.21064,Drachenfels,DE
https://sws.geonames.org/2949766/,52.00697,8.52797,Bethel,DE
https://sws.geonames.org/3632998/,10.23535,-67.59113,Maracay,VE
https://sws.geonames.org/2936534/,48.9332,10.76079,Döckingen,DE
https://sws.geonames.org/2767775/,47.7,15.83333,Reichenau an der Rax,AT
https://sws.geonames.org/2823355/,51.12094,12.0241,Teuchern,DE
https://sws.geonames.org/458036/,56.52129,22.88903,Lielauce,LV
https://sws.geonames.org/3644768/,10.45397,-64.18256,Cumaná,VE
https://sws.geonames.org/3038230/,48.43476,0.09311,Alençon,FR
https://sws.geonames.org/2847736/,48.49144,9.20427,Reutlingen,DE
https://sws.geonames.org/2861814/,51.70662,9.99997,Northeim,DE
https://sws.geonames.org/2806770/,49.22675,10.72769,Wolframs-Eschenbach,DE
https://sws.geonames.org/2840647/,51.38131,11.77302,Schafstädt,DE
https://sws.geonames.org/2735733/,41.04144,-8.64914,Praia da Granja,PT
https://sws.geonames.org/2659587/,46.51127,6.49854,Morges,CH
https://sws.geonames.org/1275339/,19.07283,72.88261,Mumbai,IN
https://sws.geonames.org/2612192/,54.88875,12.04102,Stubbekøbing,DK
https://sws.geonames.org/3094016/,50.34371,16.87946,Lądek Zdrój,PL
https://sws.geonames.org/2949857/,50.88437,14.73291,Bertsdorf,DE
https://sws.geonames.org/2947201/,51.42189,13.09392,Bockwitz,DE
https://sws.geonames.org/2879715/,47.93389,10.82844,Leeder,DE
https://sws.geonames.org/2956567/,49.64437,9.22178,Amorbach,DE
https://sws.geonames.org/2935063/,50.74148,11.79694,Dreitzsch,DE
https://sws.geonames.org/5050817/,47.02271,-91.67073,Two Harbors,US
https://sws.geonames.org/2855024/,51.85841,14.41138,Peitz,DE
https://sws.geonames.org/2659613/,46.25451,6.95406,Monthey,CH
https://sws.geonames.org/6542281/,45.41519,11.88181,Padova,IT
https://sws.geonames.org/6558944/,49.67353,12.16606,Weiden i.d.OPf.,DE
https://sws.geonames.org/2759661/,51.98,5.91111,Arnhem,NL
https://sws.geonames.org/2821864/,50.39067,11.87329,Töpen,DE
https://sws.geonames.org/6557787/,50.54553,8.505,Wetzlar,DE
https://sws.geonames.org/6557761/,50.22347,8.25373,Idstein,DE
https://sws.geonames.org/2756431/,52.51215,5.04805,Edam,NL
https://sws.geonames.org/2810730/,51.18459,6.81249,Düsseldorf-Wersten,DE
https://sws.geonames.org/2974678/,48.82292,2.21757,Sèvres,FR
https://sws.geonames.org/2941405/,52.44628,10.0064,"Burgdorf, Hanover",DE
https://sws.geonames.org/1848354/,35.43333,139.65,Yokohama,JP
https://sws.geonames.org/2820860/,48.52266,9.05222,Tübingen,DE
https://sws.geonames.org/3092383/,52.37215,15.13626,Małuszów,PL
https://sws.geonames.org/6440635/,43.11639,-0.8625,Tardets-Sorholus,FR
https://sws.geonames.org/2872244/,52.47436,10.35247,Meinersen,DE
https://sws.geonames.org/2969679/,48.80359,2.13424,Versailles,FR
https://sws.geonames.org/2513052/,37.2376,-5.10311,Osuna,ES
https://sws.geonames.org/2647937/,51.47785,-0.01176,Greenwich,GB
https://sws.geonames.org/3038350/,45.69173,5.90863,Aix-les-Bains,FR
https://sws.geonames.org/755655/,54.26743,21.72855,Wilkowo,PL
https://sws.geonames.org/703448/,50.45466,30.5238,Kyiv,UA
https://sws.geonames.org/2936842/,50.89621,13.66905,Dippoldiswalde,DE
https://sws.geonames.org/2959170/,52.17498,10.59915,Ahlum,DE
https://sws.geonames.org/3087604/,53.88026,15.93584,Rabinko,PL
https://sws.geonames.org/2929831/,49.13645,8.91229,Eppingen,DE
https://sws.geonames.org/2849455/,50.3,12.05,Regnitzlosau,DE
https://sws.geonames.org/2661552/,46.94809,7.44744,Bern,CH
https://sws.geonames.org/2775224/,47.29841,11.66592,Weerberg,AT
https://sws.geonames.org/2928011/,51.58557,13.24347,Falkenberg,DE
https://sws.geonames.org/2659840/,46.70854,6.83931,Lucens,CH
https://sws.geonames.org/2953421/,50.91667,11.86667,Bad Klosterlausnitz,DE
https://sws.geonames.org/2841443/,51.35274,7.87657,Sanssouci,DE
https://sws.geonames.org/2875512/,51.09727,12.33336,Lucka,DE
https://sws.geonames.org/3019265/,49.02414,1.15082,Évreux,FR
https://sws.geonames.org/2866135/,53.56414,13.27532,Neubrandenburg,DE
https://sws.geonames.org/2940132/,50.8357,12.92922,Chemnitz,DE
https://sws.geonames.org/2940611/,48.6,10.71667,Buttenwiesen,DE
https://sws.geonames.org/3181913/,46.49067,11.33982,Bolzano,IT
https://sws.geonames.org/2910694/,52.18877,11.04624,Harbke,DE
https://sws.geonames.org/685796/,44.87972,22.4125,Băile Herculane,RO
https://sws.geonames.org/1566083/,10.82302,106.62965,Ho Chi Minh City,VN
https://sws.geonames.org/2820692/,47.90938,11.2803,Tutzing,DE
https://sws.geonames.org/2871992/,47.98372,10.18527,Memmingen,DE
https://sws.geonames.org/2817813/,52.26038,10.36491,Vechelde,DE
https://sws.geonames.org/2995469/,43.29695,5.38107,Marseille,FR
https://sws.geonames.org/2924803/,48.35693,10.98461,Friedberg,DE
https://sws.geonames.org/3100865/,53.13933,17.33199,Dąbki,PL
https://sws.geonames.org/2956883/,52.94833,12.848,Alt Ruppin,DE
https://sws.geonames.org/2834281/,53.63333,11.41667,Kreisfreie Stadt Schwerin,DE
https://sws.geonames.org/2874545/,52.12773,11.62916,Magdeburg,DE
https://sws.geonames.org/2861525/,48.15853,11.49857,Nymphenburg,DE
https://sws.geonames.org/6557742/,50.36545,9.5829,Schlüchtern,DE
https://sws.geonames.org/2852550/,51.00397,12.45536,Poschwitz,DE
https://sws.geonames.org/2835239/,47.77908,8.42703,Schwaningen,DE
https://sws.geonames.org/3089995/,50.38751,16.85783,Orłowiec,PL
https://sws.geonames.org/2918321/,51.72892,12.45651,Gräfenhainichen,DE
https://sws.geonames.org/2478216/,22.785,5.52278,Tamanghasset,DZ
https://sws.geonames.org/2873307/,49.66541,10.14811,Marktbreit,DE
https://sws.geonames.org/3043849/,46.42677,18.78248,Tolna,HU
https://sws.geonames.org/2931433/,50.42648,10.90695,Eisfeld,DE
https://sws.geonames.org/6558982/,49.51033,11.27678,Lauf a.d.Pegnitz,DE
https://sws.geonames.org/1496153/,54.99244,73.36859,Omsk,RU
https://sws.geonames.org/6556886/,49.6,11.5167,Hartenstein,DE
https://sws.geonames.org/2833268/,51.81462,12.53212,Selbitz,DE
https://sws.geonames.org/2871718/,49.57167,8.13556,Mertesheim,DE
https://sws.geonames.org/3143244/,59.91273,10.74609,Oslo,NO
https://sws.geonames.org/2991704/,48.52018,0.54734,Mortagne-au-Perche,FR
https://sws.geonames.org/3176312/,45.62396,10.56682,Gardone Riviera,IT
https://sws.geonames.org/2867011/,48.79948,11.22586,Nassenfels,DE
https://sws.geonames.org/2870987/,53.27507,12.81538,Mirow,DE
https://sws.geonames.org/303584/,37.22283,29.23071,Olukbaşı,TR
https://sws.geonames.org/2777535/,46.78333,15.53333,Grottenhof,AT
https://sws.geonames.org/3169361/,44.05755,12.56528,Rimini,IT
https://sws.geonames.org/2890504/,50.8272,8.92806,Kirchhain,DE
https://sws.geonames.org/6551153/,50.4265,10.7259,Hildburghausen,DE
https://sws.geonames.org/3022600/,45.72557,5.24911,Crémieu,FR
