key,hash_id,cor_title,place_sender_name,place_sender_ref,sender_name,sender_ref,place_receiver_name,place_receiver_ref,receiver_name,receiver_ref,year,lat_x,long_x,name_x,country_code_x,lat_y,long_y,name_y,country_code_y,distance,path,path_count,path_norm
gen_id__587,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Breslau,https://sws.geonames.org/3081368/,"Hesse, Adolph",https://d-nb.info/gnd/118704133,1850,51.33962,12.37129,Leipzig,DE,51.1,17.03333,Wroclaw,PL,326.7489804755044,https://sws.geonames.org/2879139/__https://sws.geonames.org/3081368/,12,0.0009837238418887
gen_id__588,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Bremen,https://sws.geonames.org/2944388/,"Töpken, Albert Theodor",https://d-nb.info/gnd/117393088,Oldenburg,https://sws.geonames.org/8220836/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1845,53.07582,8.80717,Bremen,DE,5.84206,-55.17632,Oldenburg,SR,7771.403855172319,https://sws.geonames.org/2944388/__https://sws.geonames.org/8220836/,2,8.942944017170452e-05
gen_id__591,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Oldenburg,https://sws.geonames.org/8220836/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Bremen,https://sws.geonames.org/2944388/,"Töpken, Albert Theodor",https://d-nb.info/gnd/117393088,1845,5.84206,-55.17632,Oldenburg,SR,53.07582,8.80717,Bremen,DE,7771.403855172319,https://sws.geonames.org/8220836/__https://sws.geonames.org/2944388/,1,0.0
gen_id__592,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Breslau,https://sws.geonames.org/3081368/,"Hesse, Adolph",https://d-nb.info/gnd/118704133,Leipzig,https://sws.geonames.org/2879139/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1850,51.1,17.03333,Wroclaw,PL,51.33962,12.37129,Leipzig,DE,326.7489804755044,https://sws.geonames.org/3081368/__https://sws.geonames.org/2879139/,4,0.0002682883205151
gen_id__625,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kopenhagen,https://sws.geonames.org/2618424/,"Täglichsbeck, Thomas",https://d-nb.info/gnd/117196061,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1840,55.6711,12.56529,Copenhagen,DK,51.31667,9.5,Kassel,DE,525.4674824661391,https://sws.geonames.org/2618424/__https://sws.geonames.org/2892518/,12,0.0009837238418887
gen_id__626,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Hechingen,https://sws.geonames.org/2908495/,"Täglichsbeck, Thomas",https://d-nb.info/gnd/117196061,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1841,48.35149,8.96317,Hechingen,DE,51.31667,9.5,Kassel,DE,332.05554395904414,https://sws.geonames.org/2908495/__https://sws.geonames.org/2892518/,15,0.0012520121624038
gen_id__634,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Hechingen,https://sws.geonames.org/2908495/,"Täglichsbeck, Thomas",https://d-nb.info/gnd/117196061,Stuttgart,https://sws.geonames.org/2825297/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1842,48.35149,8.96317,Hechingen,DE,48.78232,9.17702,Stuttgart,DE,50.44162531259636,https://sws.geonames.org/2908495/__https://sws.geonames.org/2825297/,1,0.0
gen_id__638,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Mannheim,https://sws.geonames.org/2873891/,"Diez, Ernst Friedrich",https://d-nb.info/gnd/131512501,1833,51.31667,9.5,Kassel,DE,49.4891,8.46694,Mannheim,DE,216.1474225110676,https://sws.geonames.org/2892518/__https://sws.geonames.org/2873891/,9,0.0007154355213736
gen_id__639,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Mannheim,https://sws.geonames.org/2873891/,"Diez, Ernst Friedrich",https://d-nb.info/gnd/131512501,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1833,49.4891,8.46694,Mannheim,DE,51.31667,9.5,Kassel,DE,216.1474225110676,https://sws.geonames.org/2873891/__https://sws.geonames.org/2892518/,13,0.0010731532820604
gen_id__641,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Lindich,https://sws.geonames.org/11696122/,"Täglichsbeck, Thomas",https://d-nb.info/gnd/117196061,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1843,49.59794,9.37075,Lindich,DE,51.31667,9.5,Kassel,DE,191.40793307324128,https://sws.geonames.org/11696122/__https://sws.geonames.org/2892518/,1,0.0
gen_id__654,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Braunschweig,https://sws.geonames.org/2945024/,"Leibrock, Joseph Adolph",https://d-nb.info/gnd/127500995,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1835,52.26594,10.52673,Braunschweig,DE,51.31667,9.5,Kassel,DE,127.17347542286774,https://sws.geonames.org/2945024/__https://sws.geonames.org/2892518/,61,0.0053657664103022
gen_id__655,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Braunschweig,https://sws.geonames.org/2945024/,"Leibrock, Joseph Adolph",https://d-nb.info/gnd/127500995,1835,51.31667,9.5,Kassel,DE,52.26594,10.52673,Braunschweig,DE,127.17347542286774,https://sws.geonames.org/2892518/__https://sws.geonames.org/2945024/,47,0.0041137542478984
gen_id__656,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Löwenberg,https://sws.geonames.org/3092638/,"Täglichsbeck, Thomas",https://d-nb.info/gnd/117196061,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1854,51.11074,15.58582,Gmina Lwówek Śląski,PL,51.31667,9.5,Kassel,DE,425.7390252885707,https://sws.geonames.org/3092638/__https://sws.geonames.org/2892518/,4,0.0002682883205151
gen_id__659,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Darmstadt,https://sws.geonames.org/2938913/,"Weber, Gottfried",https://d-nb.info/gnd/118643231,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1824,49.87167,8.65027,Darmstadt,DE,51.31667,9.5,Kassel,DE,171.6311231139106,https://sws.geonames.org/2938913/__https://sws.geonames.org/2892518/,19,0.0016097299230906
gen_id__662,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,London,https://sws.geonames.org/2643743/,"Horsley, Charles Edward",https://d-nb.info/gnd/117010421,1856,51.31667,9.5,Kassel,DE,51.50853,-0.12574,London,GB,669.55099361552,https://sws.geonames.org/2892518/__https://sws.geonames.org/2643743/,95,0.0084063673761402
gen_id__666,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Aachen,https://sws.geonames.org/3247449/,"Ackens, Christian Felix",https://d-nb.info/gnd/117733725,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1858,50.77664,6.08342,Aachen,DE,51.31667,9.5,Kassel,DE,246.98710284984287,https://sws.geonames.org/3247449/__https://sws.geonames.org/2892518/,4,0.0002682883205151
gen_id__667,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Aachen,https://sws.geonames.org/3247449/,"Ackens, Christian Felix",https://d-nb.info/gnd/117733725,1858,51.31667,9.5,Kassel,DE,50.77664,6.08342,Aachen,DE,246.98710284984287,https://sws.geonames.org/2892518/__https://sws.geonames.org/3247449/,2,8.942944017170452e-05
gen_id__680,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,Dresden,https://sws.geonames.org/2935022/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1804,51.33962,12.37129,Leipzig,DE,51.05089,13.73832,Dresden,DE,100.81150948667288,https://sws.geonames.org/2879139/__https://sws.geonames.org/2935022/,126,0.011178680021463
gen_id__681,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Dresden,https://sws.geonames.org/2935022/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,1805,51.05089,13.73832,Dresden,DE,51.33962,12.37129,Leipzig,DE,100.81150948667288,https://sws.geonames.org/2935022/__https://sws.geonames.org/2879139/,196,0.0174387408334823
gen_id__682,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Rheda,https://sws.geonames.org/2847694/,"Attern, Wilhelm",https://d-nb.info/gnd/102540047X,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1834,51.85837,8.28386,Rheda,DE,51.31667,9.5,Kassel,DE,103.61614237818743,https://sws.geonames.org/2847694/__https://sws.geonames.org/2892518/,6,0.0004471472008585
gen_id__683,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,Berlin,https://sws.geonames.org/6471849/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1805,51.33962,12.37129,Leipzig,DE,52.504,13.352,Berlin,DE,146.06835847448912,https://sws.geonames.org/2879139/__https://sws.geonames.org/6471849/,2,8.942944017170452e-05
gen_id__685,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Braunschweig,https://sws.geonames.org/2945024/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,1805,52.26594,10.52673,Braunschweig,DE,51.33962,12.37129,Leipzig,DE,163.73386148636067,https://sws.geonames.org/2945024/__https://sws.geonames.org/2879139/,5,0.0003577177606868
gen_id__686,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,Braunschweig,https://sws.geonames.org/2945024/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1805,51.33962,12.37129,Leipzig,DE,52.26594,10.52673,Braunschweig,DE,163.73386148636067,https://sws.geonames.org/2879139/__https://sws.geonames.org/2945024/,5,0.0003577177606868
gen_id__689,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Altenburg,https://sws.geonames.org/2957773/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,1805,50.98763,12.43684,Altenburg,DE,51.33962,12.37129,Leipzig,DE,39.42691284776862,https://sws.geonames.org/2957773/__https://sws.geonames.org/2879139/,2,8.942944017170452e-05
gen_id__690,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,Altenburg,https://sws.geonames.org/2957773/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1806,51.33962,12.37129,Leipzig,DE,50.98763,12.43684,Altenburg,DE,39.42691284776862,https://sws.geonames.org/2879139/__https://sws.geonames.org/2957773/,1,0.0
gen_id__691,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Gotha,https://sws.geonames.org/6550987/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,1806,50.94819,10.70212,Gotha,DE,51.33962,12.37129,Leipzig,DE,124.65876093007677,https://sws.geonames.org/6550987/__https://sws.geonames.org/2879139/,38,0.003308889286353
gen_id__708,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Straßburg,https://sws.geonames.org/2973783/,"Filipowicz, Elisabeth",https://d-nb.info/gnd/116513195,1833,51.31667,9.5,Kassel,DE,48.58392,7.74553,Strasbourg,FR,328.98254968399056,https://sws.geonames.org/2892518/__https://sws.geonames.org/2973783/,4,0.0002682883205151
gen_id__709,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Paris,https://sws.geonames.org/2988506/,"Filipowicz, Elisabeth",https://d-nb.info/gnd/116513195,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1833,48.85339,2.34864,Paris,FR,51.31667,9.5,Kassel,DE,580.1852628940359,https://sws.geonames.org/2988506/__https://sws.geonames.org/2892518/,5,0.0003577177606868
gen_id__711,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Aachen,https://sws.geonames.org/3247449/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Rochlitz, Friedrich",https://d-nb.info/gnd/118601644,1817,50.77664,6.08342,Aachen,DE,51.33962,12.37129,Leipzig,DE,445.1265455992304,https://sws.geonames.org/3247449/__https://sws.geonames.org/2879139/,1,0.0
gen_id__712,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Rochlitz, Friedrich",https://d-nb.info/gnd/118601644,Aachen,https://sws.geonames.org/3247449/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1817,51.33962,12.37129,Leipzig,DE,50.77664,6.08342,Aachen,DE,445.1265455992304,https://sws.geonames.org/2879139/__https://sws.geonames.org/3247449/,2,8.942944017170452e-05
gen_id__714,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Düsseldorf,https://sws.geonames.org/2934246/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Rochlitz, Friedrich",https://d-nb.info/gnd/118601644,1817,51.22172,6.77616,Düsseldorf,DE,51.33962,12.37129,Leipzig,DE,390.5162620600556,https://sws.geonames.org/2934246/__https://sws.geonames.org/2879139/,2,8.942944017170452e-05
gen_id__716,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Leipzig,https://sws.geonames.org/2879139/,"Rochlitz, Friedrich",https://d-nb.info/gnd/118601644,Amsterdam,https://sws.geonames.org/2759794/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1817,51.33962,12.37129,Leipzig,DE,52.37403,4.88969,Amsterdam,NL,527.8906358233054,https://sws.geonames.org/2879139/__https://sws.geonames.org/2759794/,1,0.0
gen_id__718,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Sondershausen,https://sws.geonames.org/2831276/,"Kiel, August",https://d-nb.info/gnd/124725031,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1835,51.36973,10.87011,Sondershausen,DE,51.31667,9.5,Kassel,DE,95.6481965576933,https://sws.geonames.org/2831276/__https://sws.geonames.org/2892518/,30,0.0025934537649794
gen_id__728,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Aschaffenburg,https://sws.geonames.org/2955272/,"Hom, Georg Albert",https://d-nb.info/gnd/129587087,1824,51.31667,9.5,Kassel,DE,49.97704,9.15214,A-Burg,DE,151.0393574828802,https://sws.geonames.org/2892518/__https://sws.geonames.org/2955272/,5,0.0003577177606868
gen_id__749,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Prag,https://sws.geonames.org/3067697/,"Thun, Leo von",https://d-nb.info/gnd/118757393,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1837,49.65829,13.8178,Praha,CZ,51.31667,9.5,Kassel,DE,357.5841859384281,https://sws.geonames.org/3067697/__https://sws.geonames.org/2892518/,45,0.0039348953675549
gen_id__750,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Schlan,https://sws.geonames.org/3065903/,"Thun, Leo von",https://d-nb.info/gnd/118757393,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1843,50.23046,14.08693,Slaný,CZ,51.31667,9.5,Kassel,DE,345.3098939792547,https://sws.geonames.org/3065903/__https://sws.geonames.org/2892518/,2,8.942944017170452e-05
gen_id__788,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Detmold,https://sws.geonames.org/2937959/,"Kiel, August",https://d-nb.info/gnd/124725031,Braunschweig,https://sws.geonames.org/2945024/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1856,51.83864,12.24555,Dessau,DE,52.26594,10.52673,Braunschweig,DE,127.12861493911365,https://sws.geonames.org/2937959/__https://sws.geonames.org/2945024/,1,0.0
gen_id__804,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,München,https://sws.geonames.org/3220837/,"Wüllner, Franz",https://d-nb.info/gnd/11877137X,1857,51.31667,9.5,Kassel,DE,48.15389,11.54806,"Munich, Urban District",DE,381.4641989949696,https://sws.geonames.org/2892518/__https://sws.geonames.org/3220837/,19,0.0016097299230906
gen_id__817,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Stuttgart,https://sws.geonames.org/2825297/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,1808,48.78232,9.17702,Stuttgart,DE,51.33962,12.37129,Leipzig,DE,364.9285543973191,https://sws.geonames.org/2825297/__https://sws.geonames.org/2879139/,4,0.0002682883205151
gen_id__819,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Frankfurt am Main,https://sws.geonames.org/2925533/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Leipzig,https://sws.geonames.org/2879139/,"Kühnel, Ambrosius",https://d-nb.info/gnd/119060949,1808,50.11552,8.68417,Frankfurt am Main,DE,51.33962,12.37129,Leipzig,DE,293.75451322789667,https://sws.geonames.org/2925533/__https://sws.geonames.org/2879139/,28,0.002414594884636
gen_id__829,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Basel,https://sws.geonames.org/2661604/,"Tollmann, Johann Michael",https://d-nb.info/gnd/117394696,Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1822,47.55839,7.57327,Basel,CH,51.31667,9.5,Kassel,DE,440.68824408086095,https://sws.geonames.org/2661604/__https://sws.geonames.org/2892518/,6,0.0004471472008585
gen_id__830,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Kassel,https://sws.geonames.org/2892518/,"Spohr, Louis",https://d-nb.info/gnd/118616366,Basel,https://sws.geonames.org/2661604/,"Tollmann, Johann Michael",https://d-nb.info/gnd/117394696,1822,51.31667,9.5,Kassel,DE,47.55839,7.57327,Basel,CH,440.68824408086095,https://sws.geonames.org/2892518/__https://sws.geonames.org/2661604/,5,0.0003577177606868
gen_id__832,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",London,https://sws.geonames.org/2643743/,"Ries, Ferdinand",https://d-nb.info/gnd/118600966,Amsterdam,https://sws.geonames.org/2759794/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1817,51.50853,-0.12574,London,GB,52.37403,4.88969,Amsterdam,NL,358.00785256161964,https://sws.geonames.org/2643743/__https://sws.geonames.org/2759794/,17,0.0014308710427472
gen_id__844,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",London,https://sws.geonames.org/2643743/,"Ries, Ferdinand",https://d-nb.info/gnd/118600966,Braunschweig,https://sws.geonames.org/2945024/,"Spohr, Louis",https://d-nb.info/gnd/118616366,1819,51.50853,-0.12574,London,GB,52.26594,10.52673,Braunschweig,DE,737.5715368702066,https://sws.geonames.org/2643743/__https://sws.geonames.org/2945024/,1,0.0
gen_id__845,aeb92547-6265-4f06-92ed-a53e580cd445,"Spohr Briefe, herausgegeben im Auftrag der Internationalen Louis Spohr Gesellschaft e.V. von Karl Traugott Goldbach, Kassel 2016ff. http://www.spohr-briefe.de/",Braunschweig,https://sws.geonames.org/2945024/,"Spohr, Louis",https://d-nb.info/gnd/118616366,London,https://sws.geonames.org/2643743/,"Ries, Ferdinand",https://d-nb.info/gnd/118600966,1819,52.26594,10.52673,Braunschweig,DE,51.50853,-0.12574,London,GB,737.5715368702066,https://sws.geonames.org/2945024/__https://sws.geonames.org/2643743/,1,0.0
