amount,lat_x,long_x,name_x,country_code_x
4,47.59432,1.32912,Blois,FR
4,47.69509,15.84572,Reichenau an der Rax,AT
4,49.94599,25.31672,Pidkamin,UA
4,48.86519,25.00385,Tlumach,UA
4,51.83333,4.13333,Hellevoetsluis,NL
4,44.06837,12.55565,Rimini,IT
4,49.18585,-0.35912,Caen,FR
4,46.62722,16.04833,Radenci,SI
4,51.51494,7.466,Dortmund,DE
4,42.4818,3.1283,Banyuls-sur-Mer,FR
4,46.48572,30.74383,Odessa,UA
4,53.22683,-0.53792,Lincoln,GB
4,47.32306,12.79839,Zell am See,AT
4,52.31928,10.2352,Peine,DE
4,46.49501,6.87178,Corsier-sur-Vevey,CH
4,49.20007,11.33032,Freystadt,DE
4,56.47489,10.0813,Dronningborg,DK
4,52.16688,11.40125,Eichenbarleben,DE
4,46.80417,13.58056,Millstatt,AT
4,50.85754,10.56507,Friedrichroda,DE
4,48.90609,4.00216,Vertus,FR
4,55.00186,11.92716,Marienlyst,DK
4,51.52517,14.00164,Senftenberg,DE
4,51.17093,8.83458,Fürstenberg,DE
4,47.98044,11.45136,Ebenhausen,DE
4,48.14146,11.45599,Pasing,DE
4,50.14878,7.7072,Sankt Goar,DE
4,54.16241,10.42333,Plön,DE
4,48.11198,-1.67429,Rennes,FR
4,45.29899,4.5683,Bourg-Argental,FR
4,44.87972,22.4125,Băile Herculane,RO
4,50.09195,18.21928,Racibórz,PL
4,50.51623,11.39656,Falkenstein,DE
4,47.25278,4.75472,Barbirey-sur-Ouche,FR
4,46.58261,0.34348,Poitiers,FR
4,50.73333,7.01667,Alfter,DE
4,49.13645,8.91229,Eppingen,DE
4,48.8846,2.26965,Neuilly-sur-Seine,FR
4,50.17596,3.23472,Cambrai,FR
4,50.86171,10.55912,Reinhardsbrunn,DE
4,35.69906,-0.63588,Oran,DZ
4,46.23092,15.26044,Celje,SI
4,43.18396,3.00141,Narbonne,FR
4,53.64866,7.61267,Esens,DE
4,48.89356,6.18681,Clémery,FR
4,60.0,100.0,Russia,RU
4,50.96546,11.34822,Oberweimar,DE
4,52.07391,11.82297,Gommern,DE
4,43.94948,-0.04471,Barbotan-les-Thermes,FR
4,51.11074,15.58582,Gmina Lwówek Śląski,PL
4,50.28333,11.95,Döhlau,DE
4,54.14351,19.78252,Słobity,PL
4,51.01734,10.99346,Gispersleben,DE
4,48.39357,10.88123,Oberhausen,DE
4,50.8634,12.18666,Ronneburg,DE
4,43.32004,11.33283,Siena,IT
4,50.95194,1.85635,Calais,FR
4,54.30663,9.66313,Rendsburg,DE
4,51.60962,10.21619,Gieboldehausen,DE
4,47.20583,9.35402,Wildhaus,CH
4,48.08605,16.28921,Mödling,AT
4,48.85851,8.20965,Rastatt,DE
3,49.97143,82.60586,Ust-Kamenogorsk,KZ
3,49.443,7.77161,Kaiserslautern,DE
3,37.26833,-4.54123,Benamejí,ES
3,48.12414,9.76729,Birkenhard,DE
3,44.41286,8.95729,Genova,IT
3,51.58656,4.77596,Breda,NL
3,43.36417,-2.50492,Lekeitio,ES
3,45.88344,16.17548,Belovar,HR
3,51.62894,12.1174,Zörbig,DE
3,51.40654,-0.06389,Anerley,GB
3,46.88042,8.64441,Altdorf,CH
3,46.61301,14.0413,Velden am Wörther See,AT
3,47.90265,20.37329,Eger,HU
3,53.53615,8.59298,Bremerhaven,DE
3,60.11667,10.26667,Ringerike,NO
3,50.37147,11.83777,Joditz,DE
3,39.22725,-92.84658,Glasgow,US
3,47.00601,9.50266,Bad Ragaz,CH
3,48.38724,9.66389,Justingen,DE
3,46.6034,9.42614,Andeer,CH
3,47.39289,13.68699,Schladming,AT
3,37.07542,15.28664,Syracuse,IT
3,49.76502,10.34011,Rüdenhausen,DE
3,53.38153,10.72375,Boizenburg,DE
3,47.05901,7.62786,Burgdorf,CH
3,47.27743,8.45128,Affoltern am Albis,CH
3,50.8272,8.92806,Kirchhain,DE
3,47.77657,9.27767,Schloß Salem,DE
3,52.25116,10.81683,Königslutter am Elm,DE
3,51.46043,13.52001,Elsterwerda,DE
3,51.20806,6.77667,Düsseldorf-Bilk,DE
3,46.9751,7.49697,Bolligen,CH
3,56.85836,35.90057,Tver',RU
3,27.03333,88.26667,Darjeeling,IN
3,44.35916,11.7132,Imola,IT
3,46.31682,6.19114,Coppet,CH
3,27.19678,2.47913,In Salah,DZ
3,42.56604,8.75713,Calvi,FR
3,43.35798,-1.40174,Cambo-les-Bains,FR
3,48.67324,1.97422,Cernay-la-Ville,FR
3,55.17111,59.65083,Zlatoust,RU
3,51.12416,12.49639,Borna,DE
3,47.72674,10.31389,Kempten (Allgäu),DE
3,51.77189,12.63227,Kemberg,DE
3,50.26667,11.85,Konradsreuth,DE
3,50.06135,8.52916,Kelsterbach,DE
3,46.8,13.5,Spittal an der Drau,AT
3,53.29237,10.50188,Scharnebeck,DE
3,49.18232,16.38787,Rosice,CZ
3,51.27271,9.37572,Elgershausen,DE
3,49.51631,23.2006,Sambir,UA
3,46.81909,13.5143,Seeboden,AT
3,47.12852,11.45222,Matrei am Brenner,AT
3,58.19807,68.25457,Tobol'sk,RU
3,50.2736,7.64508,Braubach,DE
3,59.13118,10.21665,Sandefjord,NO
3,32.48201,35.01932,Tel Esur,IL
3,42.65396,18.07792,Lapad,HR
3,48.54238,1.93928,Denisy,FR
3,51.69917,5.30417,'s-Hertogenbosch,NL
3,52.81834,11.42925,Sanne,DE
3,48.43476,0.09311,Alençon,FR
3,47.61667,13.81667,Grundlsee,AT
3,51.64333,4.75417,Terheijden,NL
3,48.15833,16.47417,Kaiserebersdorf,AT
3,61.93333,5.65,Sunndal,NO
3,54.4565,21.70136,Luzhki,RU
3,51.07677,12.90725,Geringswalde,DE
3,35.43333,139.65,Yokohama,JP
3,48.11935,16.26607,Perchtoldsdorf,AT
3,51.68033,7.82089,Hamm,DE
3,45.69173,5.90863,Aix-les-Bains,FR
3,52.51215,5.04805,Edam,NL
3,53.86828,8.69902,Cuxhaven,DE
3,48.20992,13.80981,Gallspach,AT
3,15.5,-61.33333,Dominica,DM
3,43.28174,-1.94634,Astigarraga,ES
3,22.15778,113.55972,Macao,MO
3,28.09973,-15.41343,Las Palmas de Gran Canaria,ES
3,47.76667,13.38333,Fürberg,AT
3,47.28433,11.37706,Innsbruck Stadt,AT
3,51.54458,13.06118,Graditz,DE
3,38.59213,-1.69191,Tobarra,ES
3,48.06833,16.35607,Laxenburg,AT
3,51.1221,13.11027,Döbeln,DE
3,51.12573,9.28023,"Fritzlar, Dom- und Kaiserstadt",DE
3,50.86405,8.74152,Goßfelden,DE
3,48.70354,9.65209,Göppingen,DE
3,47.85648,13.34908,Mondsee,AT
3,46.2375,15.63972,Rogaška Slatina,SI
3,43.5,16.5,Grad Split,HR
3,49.91985,9.07596,Großostheim,DE
3,-23.5475,-46.63611,São Paulo,BR
3,50.81987,12.54493,Glauchau,DE
3,52.24333,4.43472,Noordwijk aan Zee,NL
3,43.84864,18.35644,Sarajevo,BA
3,43.48921,-1.51921,Anglet,FR
3,45.52478,10.22727,Brescia,IT
3,52.85435,11.1525,Salzwedel,DE
3,47.31667,5.01667,Dijon,FR
3,47.46513,8.28964,Baden,CH
3,58.51667,5.8,Ogna,NO
3,46.71667,11.5,South Tyrol,IT
3,52.23495,9.85411,Sarstedt,DE
3,51.16154,11.18661,Frohndorf,DE
3,59.28333,10.35,Jarlsberg,NO
3,46.75024,15.54505,Aflenz,AT
3,51.49607,9.385,Hofgeismar,DE
3,43.31667,-2.68333,Gernika-Lumo,ES
3,37.89155,-4.77275,Córdoba,ES
3,53.67028,13.554,Friedland,DE
3,44.43225,26.10626,Bucharest,RO
3,49.73175,10.22951,Fröhstockheim,DE
3,47.55631,10.74085,Hohenschwangau,DE
3,47.5,19.08333,Budapest,HU
3,49.02173,20.59212,Levoča,SK
3,58.753,17.00788,Nyköping,SE
3,52.44628,10.0064,"Burgdorf, Hanover",DE
3,51.20892,3.22424,Bruges,BE
3,46.06233,8.69628,Cannobio,IT
3,51.77501,9.38155,Höxter,DE
3,-8.55861,125.57361,Dili,TL
3,63.28555,10.27806,Melhus,NO
3,48.51103,14.50453,Freistadt,AT
3,50.80434,6.49299,Düren,DE
3,55.78526,-6.23886,Islay,GB
3,63.11045,7.72795,Kristiansund,NO
3,51.65,3.91944,Zierikzee,NL
3,43.5942,13.50337,Ancona,IT
3,52.51264,6.09359,Gemeente Zwolle,NL
3,48.21123,13.48855,Ried im Innkreis,AT
3,47.68105,8.74479,Diessenhofen,CH
3,48.23451,16.37409,Gemeindebezirk Brigittenau,AT
3,52.61421,13.30587,Hermsdorf,DE
3,-0.22985,-78.52495,Quito,EC
3,48.99976,8.47432,Durlach,DE
3,53.76881,13.73884,Charlottenhof,DE
3,42.34106,-3.70184,Burgos,ES
3,52.39708,13.02833,Charlottenhof,DE
3,49.47593,10.98856,Fürth,DE
3,49.06945,10.31942,Dinkelsbühl,DE
3,50.3402,10.77869,Bad Rodach,DE
3,0.39241,9.45356,Libreville,GA
3,49.09008,4.89733,Sainte-Menehould,FR
3,51.27561,8.873,Korbach,DE
3,49.96675,7.8992,Bingen am Rhein,DE
3,49.65408,13.20271,Chotěšov,CZ
3,52.26038,10.36491,Vechelde,DE
3,46.24314,11.82764,Primiero San Martino di Castrozza,IT
3,50.15422,7.70458,Rheinfels Castle,DE
3,50.81342,10.2361,Bad Salzungen,DE
3,49.95553,15.99143,Chroustovice,CZ
3,37.31065,13.57661,Agrigento,IT
3,49.25311,3.09003,Villers-Cotterêts,FR
3,51.12598,1.31257,Dover,GB
3,50.42849,10.30334,Mellrichstadt,DE
3,51.49827,9.60068,Veckerhagen,DE
3,51.50981,16.26363,Rudna,PL
3,51.63272,10.47031,Bad Lauterberg im Harz,DE
3,49.03708,7.94548,Wissembourg,FR
3,50.93032,12.01005,Bad Köstritz,DE
3,52.39734,9.26791,Sachsenhagen,DE
3,53.55201,-0.49214,Brigg,GB
3,46.48811,7.20659,Rougemont,CH
3,55.66667,37.68333,Kolomenskoye,RU
3,52.26448,9.76436,Pattensen,DE
3,38.19394,15.55256,Messina,IT
3,46.04934,11.40824,Roncegno,IT
3,59.93371,10.72051,Marienlyst,NO
3,54.37446,21.89077,Гросс Бейнунен,RU
3,49.38217,8.5823,Schwetzingen,DE
3,52.74196,13.45799,Wandlitz,DE
3,50.93381,13.77385,Lungkwitz,DE
3,49.26127,13.4985,Hrádek,CZ
3,51.0479,0.51095,Hawkhurst,GB
3,50.40574,8.15457,Runkel,DE
3,53.62017,10.6773,Mölln,DE
3,39.53935,3.33465,Porto Cristo,ES
3,53.59176,45.22709,Lunino,RU
3,50.20923,15.83277,Hradec Králové,CZ
3,34.07362,-118.40036,Beverly Hills,US
3,51.89095,10.17847,Seesen,DE
3,47.82468,11.30219,Seeshaupt,DE
3,52.19446,14.79567,Cybinka,PL
3,50.78311,9.91547,Mansbach,DE
3,51.15447,10.83873,Bad Tennstedt,DE
3,50.40164,11.83543,Venzka,DE
3,52.66509,14.10773,Möglin,DE
3,53.6884,23.8258,Hrodna,BY
3,50.39077,17.00272,Javorník,CZ
3,51.16585,10.42163,Oberdorla,DE
3,51.75742,11.46084,Aschersleben,DE
3,46.22739,7.35559,Sion,CH
3,47.65796,9.07949,Wolfsberg,CH
3,53.09972,12.89885,Rheinsberg,DE
3,51.36431,11.29167,Artern,DE
3,41.69411,44.83368,Tbilisi,GE
3,52.85281,12.44923,Neustadt (Dosse),DE
3,51.66849,9.9783,Sudheim,DE
3,47.995,16.05991,Weissenbach an der Triesting,AT
3,45.54672,11.5475,Vicenza,IT
3,48.88126,12.57385,Straubing,DE
3,51.62878,9.93593,Nörten-Hardenberg,DE
3,51.42938,6.77435,Duisburg,DE
3,53.74945,19.7392,Karnitki,PL
3,55.92377,24.59542,Padagai,LT
3,46.28382,6.16214,Versoix,CH
3,50.25801,10.96724,Schloß Ehrenburg,DE
3,49.64437,9.22178,Amorbach,DE
3,49.45193,10.4667,Obernzenn,DE
3,49.17996,11.41359,Sulzbürg,DE
3,51.7986,12.40583,Oranienbaum,DE
3,46.45472,11.26178,Appiano sulla strada del vino/Eppan an der Weinstraße,IT
3,49.8547,8.35974,Oppenheim,DE
3,52.75968,9.55115,Ahlden,DE
3,47.99416,7.84701,Freiburg im Breisgau,DE
3,54.59682,-5.92541,Belfast,GB
3,48.8048,9.2145,Bad Cannstatt,DE
3,50.83333,10.81667,Ohrdruf,DE
3,51.3751,-2.36172,Bath,GB
3,51.23619,13.04567,Mügeln,DE
3,48.95274,10.60465,Oettingen in Bayern,DE
3,52.87037,10.22552,Oberohe,DE
3,54.78693,20.88449,"Saretschje (Kaliningrad, Gurjewsk)",RU
3,52.39322,13.0955,Babelsberg,DE
3,50.55531,10.59844,Oberstadt,DE
3,44.69825,10.63125,Reggio Emilia,IT
3,48.75511,10.33041,Neresheim,DE
3,47.77368,12.14002,Neubeuern,DE
3,46.97302,8.58689,Seelisberg,CH
3,47.93751,11.52749,Aufhofen,DE
3,56.0,10.0,Denmark,DK
3,48.93964,9.25995,Marbach am Neckar,DE
3,54.3034,18.69015,Mokry Dwór,PL
3,52.59354,9.30262,Linsburg,DE
3,53.83184,10.49126,Reinfeld,DE
3,50.3836,8.0503,Limburg an der Lahn,DE
3,48.74668,8.26017,Lichtental,DE
3,49.46667,1.43333,La Haye,FR
3,50.47379,17.33437,Nysa,PL
3,51.59547,7.14687,Herten,DE
3,52.12875,10.29058,Lichtenberg,DE
3,50.67449,7.19467,Königswinter,DE
3,47.78393,10.65996,Bertoldshofen,DE
3,53.46696,15.33342,Chociwel,PL
3,49.9261,4.5222,Rocroi,FR
3,7.2906,80.6336,Kandy,LK
3,47.60972,8.2375,Koblenz,CH
3,48.93564,2.35387,Saint-Denis,FR
3,49.01667,2.26667,Saint-Prix,FR
3,51.72379,13.38304,Schlieben,DE
3,54.63558,21.90718,Angrapa,RU
3,43.29789,13.45293,Macerata,IT
3,54.25354,20.80819,Bartoszyce,PL
3,43.54427,10.32615,Livorno,IT
3,49.50264,10.45495,Lenkersheim,DE
3,51.24546,7.03058,Schöller,DE
3,51.8824,9.6229,Stadtoldendorf,DE
3,50.97361,11.33806,Kreisfreie Stadt Weimar,DE
3,50.01058,12.62474,Lázně Kynžvart,CZ
3,47.93389,10.82844,Leeder,DE
3,48.56775,10.42706,Lauingen,DE
3,51.94785,7.99103,Warendorf,DE
3,48.04819,10.88282,Landsberg am Lech,DE
3,51.7727,55.0988,Orenburg,RU
3,48.94407,9.11755,Bietigheim-Bissingen,DE
3,46.58108,12.25275,Misurina,IT
3,51.19537,13.30917,Lommatzsch,DE
3,52.85014,9.9156,Wardböhmen,DE
3,49.98922,9.57223,Lohr a. Main,DE
3,50.98831,14.00268,Lohmen,DE
3,49.24557,1.41168,Les Andelys,FR
3,54.07417,10.62736,Barkau,DE
3,51.21492,12.7423,Kloster Nimbschen,DE
3,51.85245,13.70735,Luckau,DE
3,50.8833,12.6,Waldenburg,DE
3,58.54063,5.74463,Brusand,NO
3,50.45223,11.6393,Bad Lobenstein,DE
3,55.75238,12.5745,Charlottenlund,DK
3,62.98723,7.55631,Averøy,NO
3,51.08223,6.56931,Laach,DE
3,54.1767,12.08402,Warnemünde,DE
3,47.80494,13.48728,Unterach (Attersee),AT
3,51.69868,17.43738,Krotoszyn,PL
3,48.56601,2.06471,Le Val-Saint-Germain,FR
3,48.0021,0.20251,Le Mans,FR
3,52.1333,8.48333,Spenge,DE
2,46.92984,7.56306,Worb,CH
2,45.05,7.66667,Torino,IT
2,47.47899,8.21842,Windisch,CH
2,50.01667,12.01667,Bad Alexandersbad,DE
2,47.8,13.53333,Weißenbach am Attersee,AT
2,54.21993,21.35347,Barciany,PL
2,50.14277,8.39231,Eppstein,DE
2,44.86833,13.84806,Pula,HR
2,45.86951,10.87561,Torbole sul Garda,IT
2,48.86833,11.07336,Dollnstein,DE
2,51.92333,4.25,Maassluis,NL
2,48.23333,16.31667,Gemeindebezirk Währing,AT
2,48.9332,10.76079,Döckingen,DE
2,45.1869,9.78781,Pizzighettone,IT
2,46.39869,6.92654,Villeneuve,CH
2,48.63773,4.94892,Saint-Dizier,FR
2,51.62578,13.56232,Doberlug-Kirchhain,DE
2,42.39063,18.91417,Cetinje,ME
2,53.67515,10.22593,Ahrensburg,DE
2,47.91303,1.97705,Saint-Jean-de-Braye,FR
2,52.71009,-2.75208,Shrewsbury,GB
2,51.19128,14.75814,Döbschütz,DE
2,48.34507,8.40197,Alpirsbach,DE
2,52.19741,9.79461,Alt Calenberg,DE
2,48.64846,0.75783,Saint-Maurice-lès-Charencey,FR
2,43.89389,17.71333,Crkvice,BA
2,43.38488,-1.66817,Ciboure,FR
2,53.35512,-6.24922,Dublin City,IE
2,55.33051,8.76966,Ribe,DK
2,52.03143,9.1256,Alverdissen,DE
2,45.88577,10.84117,Riva del Garda,IT
2,51.29606,12.56922,Eicha,DE
2,41.95952,12.8016,Tivoli,IT
2,56.21949,9.39486,Frederiksdal,DK
2,49.24762,11.09111,Roth,DE
2,43.31117,-0.35583,Pau,FR
2,52.26927,6.23795,Gemeente Deventer,NL
2,23.26961,5.63519,Assekrem,DZ
2,48.95393,4.36724,Châlons-en-Champagne,FR
2,48.87143,2.22929,Suresnes,FR
2,45.56628,5.92079,Chambéry,FR
2,45.32163,8.41989,Vercelli,IT
2,47.60578,15.78324,Spital am Semmering,AT
2,43.31822,11.33064,Siena,IT
2,46.12709,3.42577,Vichy,FR
2,36.72028,3.145,El Harrach,DZ
2,50.61655,27.16055,Korets,UA
2,51.5,3.61389,Middelburg,NL
2,46.64121,11.35411,Sarnthein,IT
2,51.44206,0.37106,Gravesend,GB
2,52.00667,4.35556,Delft,NL
2,44.27317,9.39683,Sestri Levante,IT
2,47.31139,11.87139,Zillertal,AT
2,54.20486,21.23289,Drogosze,PL
2,48.28259,9.72749,Ehingen,DE
2,50.86667,11.08333,Elleben,DE
2,46.72493,12.22109,Dobbiaco/Toblach,IT
2,51.46171,-0.30633,Richmond,GB
2,51.58656,10.66326,Ellrich,DE
2,50.57663,12.86836,Elterlein,DE
2,45.24028,13.93667,Pazin,HR
2,47.25931,-0.07808,Saumur,FR
2,51.00736,11.6633,Dornburg,DE
2,48.74164,7.36221,Saverne,FR
2,55.88098,12.50111,Hørsholm,DK
2,52.555,5.91111,Kampen,NL
2,47.05,4.86667,Chorey-les-Beaune,FR
2,45.33333,14.26667,Grad Opatija,HR
2,55.67907,12.59844,Christiansholm,DK
2,54.25299,21.88107,Budry,PL
2,52.6425,5.05972,Hoorn,NL
2,46.26667,11.8,San Martino di Castrozza,IT
2,50.96442,12.35605,Romschütz,DE
2,49.13571,20.43352,Kežmarok,SK
2,49.23262,7.00982,Saarbrücken,DE
2,45.25167,19.83694,Novi Sad,RS
2,42.04945,13.92578,Sulmona,IT
2,46.32313,-0.45877,Niort,FR
2,48.69572,2.18727,Orsay,FR
2,55.74903,12.54601,Gentofte Municipality,DK
2,53.85637,13.68965,Anklam,DE
2,49.96519,8.95129,Babenhausen,DE
2,50.74114,8.28699,Dillenburg,DE
2,46.62111,12.21722,Carbonin,IT
2,46.45312,6.85856,La Tour-de-Peilz,CH
2,43.37452,-1.423,Halsou,FR
2,51.03131,9.0279,Battenhausen,DE
2,61.32564,5.79523,Gaular,NO
2,45.45186,9.14586,Milan,IT
2,47.15,8.52323,Zug,CH
2,50.94381,6.30508,Barmen,DE
2,46.40648,11.60367,Passo di Costalunga,IT
2,50.82412,10.44446,Brotterode,DE
2,51.24053,6.18376,Brüggen,DE
2,50.82928,6.90499,Brühl,DE
2,40.70211,14.48685,Castellammare di Stabia,IT
2,38.38008,-6.59037,Burguillos del Cerro,ES
2,48.79325,2.29275,Fontenay-aux-Roses,FR
2,40.54997,14.22652,Isola di Capri,IT
2,47.95085,11.10306,Dießen am Ammersee,DE
2,49.50274,10.41539,Bad Windsheim,DE
2,40.55073,14.24263,Capri,IT
2,45.87594,10.89106,Nago–Torbole,IT
2,48.69676,8.13523,Bühl,DE
2,46.49142,7.56031,Adelboden,CH
2,36.52672,-6.2891,Cadiz,ES
2,46.48993,6.89817,Saint-Légier-La Chiésaz,CH
2,50.0354,3.04521,Fins,FR
2,45.92202,8.98435,Melano,CH
2,46.25451,6.95406,Monthey,CH
2,46.14262,12.2156,Belluno,IT
2,40.81667,14.06667,Baiae,IT
2,46.43301,6.91143,Montreux,CH
2,46.98271,8.61826,Morschach,CH
2,43.96388,10.17478,Forte dei Marmi,IT
2,47.08557,8.44206,Kuessnacht,CH
2,46.25736,10.25534,Mazzo di Valtellina,IT
2,58.09479,6.80468,Farsund,NO
2,48.95336,9.13644,Bietigheim,DE
2,48.82538,2.47458,Joinville-le-Pont,FR
2,45.93632,11.27206,Lavarone,IT
2,60.39299,5.32415,Bergen,NO
2,45.4105,12.36649,Lido,IT
2,50.88437,14.73291,Bertsdorf,DE
2,51.02776,14.75693,Berthelsdorf,DE
2,46.12888,-1.00955,La Jarrie,FR
2,51.83879,6.61531,Bocholt,DE
2,50.76991,8.89154,Roßdorf,DE
2,52.82621,9.67175,Bockhorn,DE
2,46.51667,11.33333,Gries,IT
2,46.80946,6.646,Grandson,CH
2,51.42189,13.09392,Bockwitz,DE
2,52.34719,13.10532,Bergholz-Rehbrücke,DE
2,47.96737,11.35446,Berg,DE
2,45.30989,9.50085,Lodi,IT
2,54.06936,23.08622,Wigry,PL
2,46.73521,7.66185,Hilterfingen,CH
2,47.25983,8.59778,Horgen,CH
2,49.299,-0.08153,Houlgate,FR
2,49.0341,11.47393,Beilngries,DE
2,47.00584,7.10609,Ins,CH
2,38.08125,13.28947,Monreale,IT
2,47.39067,12.30716,Kirchberg in Tirol,AT
2,52.12264,7.39431,Borghorst,DE
2,41.76984,12.65917,Marino,IT
2,52.65026,13.13787,Bötzow,DE
2,43.35809,-1.7744,Hendaye,FR
2,41.72063,12.6723,Ariccia,IT
2,53.46716,9.68636,Buxtehude,DE
2,52.39551,11.29463,Calvörde,DE
2,48.26,11.43402,Dachau,DE
2,49.9216,1.07772,Dieppe,FR
2,12.16667,-68.96667,Curaçao,CW
2,50.77083,6.01806,Vaals,NL
2,48.11127,9.27238,Bingen,DE
2,48.14497,10.25325,Babenhausen,DE
2,43.71032,-1.05366,Dax,FR
2,51.06859,13.75591,Äußere Neustadt,DE
2,43.1122,12.38878,Perugia,IT
2,58.31215,6.96187,Kvinesdal,NO
2,46.155,15.05333,Trbovlje,SI
2,43.90921,12.9164,Pesaro,IT
2,50.19914,11.2927,Au,DE
2,51.86053,9.59322,Deensen,DE
2,52.58677,11.66682,Deetz,DE
2,43.86693,10.2502,Viareggio,IT
2,51.52546,12.34284,Delitzsch,DE
2,46.39278,15.57444,Slovenska Bistrica,SI
2,51.37982,9.01445,Bad Arolsen,DE
2,51.84168,5.83813,Gemeente Nijmegen,NL
2,54.19747,20.91312,Maszewy,PL
2,57.72093,10.58394,Skagen,DK
2,51.8425,5.85278,Nijmegen,NL
2,53.43333,9.61667,Apensen,DE
2,50.06871,22.22912,Łańcut,PL
2,49.24803,0.37654,Cormeilles,FR
2,52.25,5.75,Netherlands,NL
2,43.97713,21.26121,Jagodina,RS
2,55.64152,12.08035,Roskilde,DK
2,48.76128,5.59067,Commercy,FR
2,44.42445,8.81213,Pegli,IT
2,50.88421,14.11876,Cunnersdorf,DE
2,49.21259,5.64022,Étain,FR
2,50.26648,10.07902,Bad Bocklet,DE
2,45.18446,9.16145,Pavia,IT
2,51.05524,11.70967,Camburg,DE
2,47.11728,9.14867,Obstalden,CH
2,43.46276,11.88068,Arezzo,IT
2,46.50666,6.62493,Ouchy,CH
2,51.38652,11.86956,Bad Lauchstädt,DE
2,46.4955,9.90126,Pontresina,CH
2,50.91667,11.86667,Bad Klosterlausnitz,DE
2,49.0,2.3,Margency,FR
2,31.63416,-7.99994,Marrakesh,MA
2,47.85637,12.12247,Rosenheim,DE
2,41.13015,-7.12023,Pocinho,PT
2,45.91772,10.88672,Arco,IT
2,52.7025,21.08276,Pułtusk,PL
2,46.46757,7.08368,Rossinière,CH
2,46.89313,11.42961,Sterzing,IT
2,51.14754,12.81863,Collmen,DE
2,41.72748,12.659,Albano Laziale,IT
2,45.92298,8.55045,Pallanza,IT
2,51.13204,13.58312,Coswig,DE
2,47.22982,11.88535,Zell am Ziller,AT
2,48.77047,1.3014,Mesnil-sur-l'Estrée,FR
2,46.10805,7.92741,Saas-Fee,CH
2,63.58368,9.95989,Rissa,NO
2,47.68398,15.86768,Payerbach,AT
2,45.6127,11.85429,Abbazia Pisani,IT
2,46.54199,8.59924,Airolo,CH
2,47.83124,1.69582,Meung-sur-Loire,FR
2,50.78945,12.09793,Cronschwitz,DE
2,43.31814,1.95339,Castelnaudary,FR
2,52.03343,5.34571,Doorn,NL
2,44.05507,5.04813,Carpentras,FR
2,51.01122,13.82029,Leuben,DE
2,48.93563,8.96045,Vaihingen an der Enz,DE
2,33.15809,-117.35059,Carlsbad,US
2,49.97575,9.1478,Aschaffenburg,DE
2,52.86147,9.5926,Walsrode,DE
2,50.89827,10.55791,Waltershausen,DE
2,51.21977,7.6273,Lüdenscheid,DE
2,51.09727,12.33336,Lucka,DE
2,49.99348,11.77866,Warmensteinach,DE
2,49.14404,15.00301,Jindřichův Hradec,CZ
2,56.32867,44.00205,Nizhny Novgorod,RU
2,50.89562,11.60191,Lobeda,DE
2,52.03751,12.10788,Lindau,DE
2,50.07438,14.44367,Královské Vinohrady,CZ
2,48.0525,12.22341,Wasserburg am Inn,DE
2,50.75659,12.63025,Lichtenstein,DE
2,48.89229,10.61331,Wechingen,DE
2,50.38335,11.67624,Lichtenberg,DE
2,49.94278,11.27996,Weiher,DE
2,50.56354,11.45619,Leutenberg,DE
2,52.47436,10.35247,Meinersen,DE
2,50.53333,10.41667,Untermaßfeld,DE
2,37.77493,-122.41942,San Francisco,US
2,48.53587,12.15227,Landshut,DE
2,48.28334,10.46917,Thannhausen,DE
2,51.12637,15.91979,Złotoryja,PL
2,54.1562,19.92248,Gładysze,PL
2,53.57358,9.84241,Altona,DE
2,51.19432,12.49645,Mölbis,DE
2,57.76647,40.92686,Kostroma,RU
2,50.98622,12.97537,Mittweida,DE
2,47.92104,8.19063,Titisee-Neustadt,DE
2,47.78903,11.83382,Miesbach,DE
2,49.70721,7.66765,Meisenheim,DE
2,51.37096,13.24126,Trebnitz,DE
2,51.28898,12.75496,Trebsen,DE
2,49.74613,18.62613,Český Těšín,CZ
2,51.57408,9.42095,Trendelburg,DE
2,47.90938,11.2803,Tutzing,DE
2,49.54415,10.23286,Uffenheim,DE
2,52.54692,9.73406,Mellendorf,DE
2,48.81365,13.04592,Unterfrohnstetten,DE
2,50.80406,11.61259,Leuchtenburg,DE
2,40.74482,-73.94875,Long Island City,US
2,55.045,60.10833,Miass,RU
2,49.47866,9.89977,Weikersheim,DE
2,52.27278,9.79568,Koldingen,DE
2,50.23046,14.08693,Slaný,CZ
2,51.31066,9.43116,Wilhelmshöhe,DE
2,49.15325,16.87649,Slavkov u Brna,CZ
2,49.48308,10.71555,Wilhermsdorf,DE
2,28.65195,77.23149,Delhi,IN
2,51.01556,12.46914,Windischleuba,DE
2,50.51667,8.58333,Kleinrechtenbach,DE
2,50.28047,9.09693,Budingen,DE
2,9.93988,76.26022,Kochi,IN
2,48.64683,9.45378,Kirchheim unter Teck,DE
2,50.72615,15.60944,Špindlerův Mlýn,CZ
2,49.52851,17.74008,Teplice nad Bečvou,CZ
2,50.7845,14.0313,Tisá,CZ
2,49.68285,11.07096,Kersbach,DE
2,51.16284,9.61415,Kehrenbach,DE
2,50.06049,12.98506,Toužim,CZ
2,49.22675,10.72769,Wolframs-Eschenbach,DE
2,54.11107,13.83193,Karlshagen,DE
